;CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID;LAT;LON;Zonas;TIPO
8605;32155332;SERRARIA ALBUQUERQUE;4744099;SANTA RITA (PLANALTO AYRTON SENNA) ,291 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;8365;-3.8402108;-38.5711668;Zona_172;construcao construcoes deposito
8606;42657555;SOFT-TEC ASSESSORIA CONTABIL;6920601;JOAO BATISTA RIOS ,82 - PASSARE ,FORTALEZA - CE;6240;-3.7995406;-38.5365497;Zona_126;contabilidade contabil assessoria
8607;34857432;C5.D.E.S. COMERCIO DE ROUPAS E ACESSORIOS;4781400;BEZERRA DE MENEZES ,2450 - PRESIDENTE KENNEDY ,FORTALEZA - CE;1441;-3.73493465;-38.5659868071884;Zona_196;moda confeccoes modas
8608;17075448;IMOBILIARIA PEREIRA PORTELA;6810201;SILVA JATAHY ,942 - MEIRELES ,FORTALEZA - CE;12967;-3.7285855;-38.49560852317324;Zona_290;empreendimentos imoveis imobiliarios
8609;23994354;ISOFTWARE DEVELOPERS;9511800;2 DE OUTUBRO ,23 - PARQUELANDIA ,FORTALEZA - CE;16256;-3.7357422;-38.55781889437285;Zona_54;solucoes informatica tecnologia
8610;23477583;M. C. TELECOM;4321500;MARTINS NETO ,472 - ANTONIO BEZERRA ,FORTALEZA - CE;12172;-3.7401936;-38.58962351165896;Zona_354;solar servicos engenharia
8611;53016169;LM SERVICOS EM SAUDE;8630503;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;5526;-3.7265218;-38.5295116;Zona_227;servicos medicos clinica
8612;2797414;PARIS DAKAR VEICULOS E SEGUROS;6622300;ROGACIANO LEITE ,1990 - SALINAS ,FORTALEZA - CE;14008;-3.7717993;-38.4986849;Zona_61;seguros corretora saude
8613;34154943;FABIO HENRIQUE FONSECA DE SOUSA;8599604;DAS CARNAUBAS ,750 - PASSARE ,FORTALEZA - CE;5586;-3.8063942;-38.53434755622246;Zona_251;consultoria treinamentos servicos
8614;32566956;CONSTRUTORA LMB LTDA.;4120400;AZEVEDO BOLAO ,1138 - PARQUELANDIA ,FORTALEZA - CE;2992;-3.73578085;-38.55441207281329;Zona_54;construcoes engenharia construtora
8615;41145412;SANTIAGO ADMINISTRACAO DE IMOVEIS;6822600;PADRE ANTONINO ,221 - JOAQUIM TAVORA ,FORTALEZA - CE;13732;-3.7422813;-38.519766760322426;Zona_42;imoveis imobiliaria gestao
8616;50311070;ALMEIDA XIMENES ENGENHARIA;7112000;BOTELHO MAGALHAES ,172 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;7171;-3.79735605;-38.491535954300296;Zona_259;engenharia servicos consultoria
8617;20057925;VITORIA MODA PRAIA;4781400;SENADOR POMPEU ,856 - CENTRO ,FORTALEZA - CE;1684;-3.7260861;-38.5299517;Zona_227;moda confeccoes modas
8618;28127757;WINS CONSULTORIA EMPRESARIAL;8211300;SANTOS DUMONT ,2828 - ALDEOTA ,FORTALEZA - CE;432;-3.7363774;-38.4997069882904;Zona_207;servicos consultoria coworking
8619;50819529;VITOR COSTA SERVICOS DE TECNOLOGIA;8599604;OSVALDO CRUZ ,1761 - ALDEOTA ,FORTALEZA - CE;5814;-3.7410452;-38.5018554;Zona_207;consultoria treinamentos servicos
8620;41421967;GR AUTO CENTER;4520001;PADRE FRANCISCO PITA ,654 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;9876;-3.7820054;-38.4995615;Zona_113;auto car center
8621;48273298;M.A.S PSICOLOGIA E SAUDE;8650003;CORONEL JOAQUIM FRANKLIN ,609 - ANTONIO BEZERRA ,FORTALEZA - CE;13877;-3.743163;-38.5919465;Zona_354;psicologia clinica saude
8622;53102424;STUDIO CORPOREA;9602502;MARCONDES PEREIRA ,261 - JOAQUIM TAVORA ,FORTALEZA - CE;15280;-3.74649045;-38.51472760487189;Zona_315;estetica clinica studio
8623;49371970;ELISANGELA ARRUDA IMOVEIS;6821801;CLEITON HELAIDE PIMENTA ,268 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;9530;-3.7835859;-38.4961659;Zona_38;imoveis imobiliaria imobiliarios
8624;8858050;LIDIELY LINGERIE;4781400;INDEPENDENCIA ,2193 - QUINTINO CUNHA ,FORTALEZA - CE;1090;-3.7250156;-38.5975433;Zona_346;moda confeccoes modas
8625;32603613;PLE CONTADORES;6920601;BEZERRA DE MENEZES ,1250 - SAO GERARDO ,FORTALEZA - CE;6074;-3.7335736;-38.559395593325306;Zona_54;contabilidade contabil assessoria
8626;22618181;FLOR DO MAMULENGO;4781400;PRESIDENTE CASTELO BRANCO ,70 - MOURA BRASIL ,FORTALEZA - CE;1372;-3.7154216;-38.5419898;Zona_161;moda confeccoes modas
8627;26683735;FA CONSULTORIA;7020400;ROGACIANO LEITE ,280 - SALINAS ,FORTALEZA - CE;6711;-3.7597945;-38.4930927;Zona_57;consultoria servicos empresarial
8628;18844897;UNICOT;6810201;ENGENHEIRO SANTANA JUNIOR ,3000 - COCO ,FORTALEZA - CE;12972;-3.7495071;-38.490243;Zona_114;empreendimentos imoveis imobiliarios
8629;30310705;TARAMELA ASSESSORIA TECNICA EM ARQUITETURA E CIDADE;9430800;AFONSO VIZEU ,30 - CENTRO ,FORTALEZA - CE;8437;-3.724575;-38.5226558;Zona_95;instituto associacao escolar
8630;5407625;BONAGULA;5611201;VICENTE LEITE ,1540 - MEIRELES ,FORTALEZA - CE;2140;-3.73251635;-38.49369024136374;Zona_290;restaurante pizzaria pizza
8631;41553034;DEPOSITO O NONATO;4744099;VITORIA DA CONQUISTA ,1512 - MANUEL DIAS BRANCO ,FORTALEZA - CE;8265;-3.7574561;-38.4691903;Zona_246;construcao construcoes deposito
8632;30199349;NOBREGA ARQUITETURA;7111100;SENADOR VIRGILIO TAVORA ,1500 - ALDEOTA ,FORTALEZA - CE;15776;-3.7394143;-38.4940372;Zona_68;arquitetura estudio projetos
8633;20180374;EQUITY EMPREENDIMENTOS;4120400;MONSENHOR BRUNO ,2073 - ALDEOTA ,FORTALEZA - CE;2945;-3.7404127;-38.5118578;Zona_306;construcoes engenharia construtora
8634;36565659;CONSTRUTORA VIDEIRA;4120400;OLIMPIO LEITE ,334 - CAMBEBA ,FORTALEZA - CE;3004;-3.81485535;-38.482011289521935;Zona_65;construcoes engenharia construtora
8635;9309085;CASAS ALVES;4744099;IMPERADOR ,941 - CENTRO ,FORTALEZA - CE;8173;-3.7295668;-38.5347583;Zona_227;construcao construcoes deposito
8636;11556589;MC LOCACOES;7711000;LINEU MACHADO ,1556 - JOAO XXIII ,FORTALEZA - CE;12409;-3.7724766;-38.5803703;Zona_147;car rent locacoes
8637;31648109;SPETIM DO ALEXANDRE;5611201;ENGENHEIRO ALBERTO SA ,1235 - VICENTE PINZON ,FORTALEZA - CE;2524;-3.7332282;-38.4805647;Zona_202;restaurante pizzaria pizza
8638;43961025;L5 CONFECCOES;1412601;TAITINGA ,0031 - PICI ,FORTALEZA - CE;4079;-3.754864;-38.5767472;Zona_7;confeccoes jeans moda
8639;49221778;CN INVESTIMENTOS;7020400;SANTOS DUMONT ,6740 - COCO ,FORTALEZA - CE;6518;-3.7448947;-38.47282039022944;Zona_247;consultoria servicos empresarial
8640;33702906;ALIANCA SERVICOS E TERCEIRIZACAO;8211300;SANTOS DUMONT ,1687 - ALDEOTA ,FORTALEZA - CE;467;-3.7323837;-38.508746807397685;Zona_173;servicos consultoria coworking
8641;39685547;MILITAO RENT A CAR LTDA;7711000;OLIVEIRA PAIVA ,1194 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;12563;-3.79564705;-38.495669001982094;Zona_244;car rent locacoes
8642;37446693;GALETERIA FRANGO D'HORA;5611201;JOSE HIPOLITO ,1079 - MESSEJANA ,FORTALEZA - CE;2284;-3.835887;-38.4856839;Zona_215;restaurante pizzaria pizza
8643;50095366;ESPACO EURILANE LIMA;9602501;RAIMUNDO NERI ,497 - VILA PERI ,FORTALEZA - CE;10178;-3.7934481;-38.5868507;Zona_146;beleza studio barbearia
8644;21104987;J.A INSTALACOES ELETRICA E MANUTENCAO EM GERAL;4321500;PADRE GUERRA ,889 - PARQUE ARAXA ,FORTALEZA - CE;12164;-3.7379616;-38.5521337812172;Zona_287;solar servicos engenharia
8645;23202325;BOA OPCAO;4712100;DIOGO FEIJO ,406 - MESSEJANA ,FORTALEZA - CE;3835;-3.8256392;-38.4873049;Zona_20;mercadinho comercial mercearia
8646;26158680;G & E LOCACOES;8211300;CAPITAO FRANCISCO PEDRO ,375 - RODOLFO TEOFILO ,FORTALEZA - CE;421;-3.743323;-38.5452596;Zona_301;servicos consultoria coworking
8647;36950684;SAPORE TRUFADO;1091102;ROGACIANO LEITE ,2031 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;14188;-3.7722083;-38.498223;Zona_61;panificadora pao confeitaria
8648;39265288;L A CONSULTORIA;7020400;NUNES VALENTE ,980 - ALDEOTA ,FORTALEZA - CE;6596;-3.7334001;-38.5030326;Zona_173;consultoria servicos empresarial
8649;48643317;SAMI ARRUDA PLANEJAMENTO PATRIMONIAL;6622300;PROFESSOR OTAVIO LOBO ,539 - COCO ,FORTALEZA - CE;14100;-3.7439373;-38.478239611174345;Zona_247;seguros corretora saude
8650;46799992;WAGNER OLIVEIRA SOUTO;8291100;MARIA LUIZA SILVA ,693 - SIQUEIRA ,FORTALEZA - CE;14594;-3.8127865;-38.6179401;Zona_140;solucoes assessoria promotora
8651;13693710;DASH;4110700;BEIRA MAR ,3958 - MUCURIPE ,FORTALEZA - CE;7979;-3.72306025;-38.483788733971295;;empreendimentos incorporacoes ltda
8652;5079690;L M MODAS;4712100;GOVERNADOR SAMPAIO ,29 - CENTRO ,FORTALEZA - CE;3514;-3.727917;-38.5242598;Zona_95;mercadinho comercial mercearia
8653;44446498;SELECT CONSTRUCOES;7711000;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;12451;-3.7881744;-38.47970119529657;Zona_344;car rent locacoes
8654;50592076;ROUPA SANTA;4781400;GERMANO FRANCK ,300 - PARANGABA ,FORTALEZA - CE;1555;-3.7755147;-38.5621007;Zona_205;moda confeccoes modas
8655;41153134;DANBZ STORES;4774100;JOVITA FEITOSA ,2445 - AMADEU FURTADO ,FORTALEZA - CE;11329;-3.74073605;-38.55927572998072;Zona_101;otica optica oticas
8656;15803650;NEWROAD;7490104;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;11496;-3.73920265;-38.47292863540481;Zona_103;negocios saude gestao
8657;46188302;STUDIO GAMES;8599604;GERMANO FRANCK ,300 - PARANGABA ,FORTALEZA - CE;5952;-3.7755147;-38.5621007;Zona_205;consultoria treinamentos servicos
8658;51356209;ISAK ACADEMY;6204000;PADRE GUILHERME ,24 - PADRE ANDRADE ,FORTALEZA - CE;15156;-3.7318847;-38.57860966136942;Zona_10;consultoria tecnologia tech
8659;9025316;SU MODA LIVRE;4781400;DO COMERCIO ,232 - EDSON QUEIROZ ,FORTALEZA - CE;1309;-3.7718557;-38.472468377593984;Zona_324;moda confeccoes modas
8660;51399811;BEE CAFE BISTRO;5611203;VICENTE LINHARES ,521 - ALDEOTA ,FORTALEZA - CE;4843;-3.7421436;-38.4997104;Zona_207;acai lanches cafe
8661;41034740;RITA MARIA LOPES SAMPAIO;8599604;DOM LUIS ,300 - ALDEOTA ,FORTALEZA - CE;5916;-3.7333012;-38.49881245674792;Zona_290;consultoria treinamentos servicos
8662;51730903;LUCENA ENGENHARIA E PROJETOS;7112000;MINISTRO JOSE AMERICO ,273 - PARQUE IRACEMA ,FORTALEZA - CE;7057;-3.81154405;-38.49705088327331;Zona_216;engenharia servicos consultoria
8663;10459053;LT EMPREENDIMENTOS;4511102;BARAO DO RIO BRANCO ,2282 - JOSE BONIFACIO ,FORTALEZA - CE;11976;-3.7380797;-38.53217757877876;Zona_285;veiculos car multimarcas
8664;8889157;DALE CARNEGIE TRAINING;8599604;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;5537;-3.7375352;-38.499373848558974;Zona_207;consultoria treinamentos servicos
8665;37185411;TX CONSTRUCOES;4120400;DOM LUIS ,1200 - ALDEOTA ,FORTALEZA - CE;2773;-3.7357977;-38.4904025717601;Zona_68;construcoes engenharia construtora
8666;53423371;TALMA MARTINS IMOVEIS;6822600;COLETOR ANTONIO GADELHA ,271 - MESSEJANA ,FORTALEZA - CE;13696;-3.8328745;-38.4981484;Zona_229;imoveis imobiliaria gestao
8667;24291587;L C D TELECON;4321500;JOAO PESSOA ,5988 - COUTO FERNANDES ,FORTALEZA - CE;12107;-3.7626901;-38.5581839185231;Zona_187;solar servicos engenharia
8668;43625405;OSACON;8211300;PINTO MADEIRA ,1500 - ALDEOTA ,FORTALEZA - CE;188;-3.7339452;-38.5121581;Zona_335;servicos consultoria coworking
8669;13792039;FERMABELL VARIEDADES.;4755502;VISCONDE DE SABOIA ,198 - CENTRO ,FORTALEZA - CE;16222;-3.7273683;-38.5241498;Zona_95;variedades aviamentos presentes
8670;1439384;C T I AUTOMOTIVO;4530703;PADRE ANCHIETA ,1083 - MONTE CASTELO ,FORTALEZA - CE;8982;-3.7296126;-38.551630560447;Zona_164;pecas auto servicos
8671;52346716;ACERTT IMOVEIS;6821801;SENADOR VIRGILIO TAVORA ,1901 - ALDEOTA ,FORTALEZA - CE;9620;-3.7430238;-38.49487460241642;Zona_241;imoveis imobiliaria imobiliarios
8672;21098693;EDFICA;8599604;SANTOS DUMONT ,2828 - ALDEOTA ,FORTALEZA - CE;5556;-3.7363774;-38.4997069882904;Zona_207;consultoria treinamentos servicos
8673;12098086;ZB SERVICOS ADMINISTRATIVOS;8211300;WASHINGTON SOARES ,8808 - MESSEJANA ,FORTALEZA - CE;680;-3.8264027;-38.4817241;Zona_252;servicos consultoria coworking
8674;33483882;ISPILICUTE ESPACO DE BELEZA;9602501;LEONARDO MOTA ,721 - MEIRELES ,FORTALEZA - CE;10158;-3.7331472;-38.4950526;Zona_290;beleza studio barbearia
8675;50693452;MAIS ODONTO;8630504;FRANCISCO SA ,3960 - CARLITO PAMPLONA ,FORTALEZA - CE;7647;-3.7161246;-38.56019438171826;Zona_308;odontologia clinica odonto
8676;50965963;PJ SERVICOS DE EVENTOS;8230001;HIPOLITO PAMPLONA ,648 - ANTONIO BEZERRA ,FORTALEZA - CE;13177;-3.7480946;-38.5956732;Zona_307;eventos producoes servicos
8677;53450973;MIS CRIATIVE;7319003;SANTOS DUMONT ,2789 - ALDEOTA ,FORTALEZA - CE;15550;-3.7329008;-38.509812246842685;Zona_173;marketing digital comunicacao
8678;19596271;FACC FALCAO ASSESSORIA, COBRANCA E CREDITO;8291100;PEDRO BORGES ,135 - CENTRO ,FORTALEZA - CE;14617;-3.72850915;-38.52711319209693;Zona_227;solucoes assessoria promotora
8679;7448980;N & N CONFECCOES;4781400;PEDRO I ,1548 - CENTRO ,FORTALEZA - CE;1615;-24.5034245;-47.8436169;;moda confeccoes modas
8680;10820458;PANIFICADORA MAE MARIA;1091102;MARTINS NETO ,543 - ANTONIO BEZERRA ,FORTALEZA - CE;14125;-3.7399805;-38.586404;Zona_295;panificadora pao confeitaria
8681;36030349;K STORE;4729699;JOSE HIPOLITO ,264 - MESSEJANA ,FORTALEZA - CE;10888;-3.8337321;-38.49311935830518;Zona_229;acai suplementos alimentos
8682;38041420;EVOLUTION GESTAO EMPRESARIAL;7020400;DEPUTADO MOREIRA DA ROCHA ,201 - MEIRELES ,FORTALEZA - CE;6593;-3.7273068;-38.5042089;Zona_278;consultoria servicos empresarial
8683;48939361;ESPACO (RE)CONSTRUIR DE SAUDE MENTAL E DESENVOLVIMENTO;8650003;DESEMBARGADOR MOREIRA ,1800 - ALDEOTA ,FORTALEZA - CE;13841;-3.74180135;-38.5004465665088;Zona_207;psicologia clinica saude
8684;40117182;NOVA LUZ SOLAR;4321500;EURICO MEDINA ,337 - DOM LUSTOSA ,FORTALEZA - CE;12058;-3.7568488;-38.58486633552092;Zona_97;solar servicos engenharia
8685;41970774;DEV SOFTWARE TECNOLOGIA;6201501;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;12745;-3.7538641;-38.4906286;Zona_114;tecnologia software solucoes
8686;35043300;PAINE CROISSANTERIE;5611203;DESEMBARGADOR LAURO NOGUEIRA ,1500 - PAPICU ,FORTALEZA - CE;4783;-3.740331;-38.4720424;Zona_16;acai lanches cafe
8687;23267383;TREND GESTAO IMOBILIARIA;6821801;BARAO DE STUDART ,2360 - JOAQUIM TAVORA ,FORTALEZA - CE;9486;-3.74414625;-38.510041549462485;Zona_306;imoveis imobiliaria imobiliarios
8688;38256036;MUNDO DA ISA;4781400;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;1778;-3.7410653;-38.4985591;Zona_207;moda confeccoes modas
8689;37948195;ORTHO BRASIL;8630504;DA ASSUNCAO ,442 - CENTRO ,FORTALEZA - CE;7817;-3.733891;-38.5286938;Zona_317;odontologia clinica odonto
8690;27572078;APIS SERVICOS;8211300;EDILSON BRASIL SOARES ,830 - SAPIRANGA / COITE ,FORTALEZA - CE;731;-3.7894916;-38.4784277;Zona_344;servicos consultoria coworking
8691;31806124;NG CORRETAGEM DE IMOVEIS;6821801;EDUARDO GIRAO ,411 - DAMAS ,FORTALEZA - CE;9585;-3.7473175;-38.5418006;Zona_301;imoveis imobiliaria imobiliarios
8692;22170485;MERCADINHO NOSSA CASA;4712100;PASSARE ,600 - PASSARE ,FORTALEZA - CE;3406;-3.80718715;-38.534308475856704;Zona_251;mercadinho comercial mercearia
8693;48743111;DAGAZ INVESTIMENTOS;6622300;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;13996;-3.73920265;-38.47292863540481;Zona_103;seguros corretora saude
8694;48223607;NACE - CONSULTING;6209100;NILA GOMES DE SOAREZ ,303 - MANUEL DIAS BRANCO ,FORTALEZA - CE;8799;-3.7526772;-38.4684153;Zona_242;tecnologia consultoria servicos
8695;1897623;AUTO PECAS K.R.M.;4530703;FRANCA ,1216 - MARAPONGA ,FORTALEZA - CE;9054;-3.79430235;-38.564257909597714;Zona_272;pecas auto servicos
8696;3578940;INSTITUTO DA CIDADANIA;8513900;MINISTRO JOAQUIM BASTOS ,100 - FATIMA ,FORTALEZA - CE;16606;-3.7550057;-38.52646856132653;Zona_234;colegio escola educacional
8697;69697050;PHOENIX AUDITORIA;6920601;DOM LUIS ,176 - ALDEOTA ,FORTALEZA - CE;6138;-3.7326567;-38.5002118;Zona_290;contabilidade contabil assessoria
8698;47608055;S S TIMBO ALELAF PIZZARIA;5611201;OLIVEIRA PAIVA ,1215 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;2098;-3.7953674;-38.4956378;Zona_244;restaurante pizzaria pizza
8699;53383304;CLINICA TRATADOR;8650004;PROFESSOR LINO ENCARNACAO ,895 - AMADEU FURTADO ,FORTALEZA - CE;16469;-3.7434102;-38.5600947;Zona_101;clinica fisioterapia saude
8700;44553692;CONSORCIO INTERCEPTOR OESTE;7112000;MARECHAL BITTENCOURT ,801 - DIAS MACEDO ,FORTALEZA - CE;7148;-3.7902729;-38.529297255777045;Zona_130;engenharia servicos consultoria
8701;34910488;AMEL JEANS;4781400;FILOMENO GOMES ,430 - JACARECANGA ,FORTALEZA - CE;1150;-3.71909205;-38.54285515352342;Zona_161;moda confeccoes modas
8702;26852546;CLINICA E CONSULTORIO FRANCO;8630503;DESEMBARGADOR MOREIRA ,760 - MEIRELES ,FORTALEZA - CE;5411;-3.7302023;-38.496441;Zona_290;servicos medicos clinica
8703;9442241;R3 INFORMATICA;9511800;SENADOR ALENCAR ,564 - CENTRO ,FORTALEZA - CE;16250;-3.7238652;-38.5307814;Zona_162;solucoes informatica tecnologia
8704;27425409;EDIFICIO LUANA;8112500;JOSE BORBA VASCONCELOS ,585 - COCO ,FORTALEZA - CE;7426;-3.7478615;-38.472224449873366;Zona_242;condominio edificio residencial
8705;28345982;IDPAX;4110700;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;7915;-3.73920265;-38.47292863540481;Zona_103;empreendimentos incorporacoes ltda
8706;23181427;ANIMAL PASSARE;4789004;DOUTOR SILAS MUNGUBA ,5014 - PASSARE ,FORTALEZA - CE;14766;-3.7985928;-38.5313238;Zona_126;pet racoes shop
8707;8466356;COMUNIDADE SALESIANA SAO JOSE;9491000;JOAQUIM TORRES ,185 - JOAQUIM TAVORA ,FORTALEZA - CE;10488;-3.7408458;-38.52176845622178;Zona_42;igreja deus comunidade
8708;28083362;MANA MANIA VARIEDADES;4755502;MAJOR ASSIS ,2147 - VILA VELHA ,FORTALEZA - CE;16133;-3.7211493;-38.5991695;Zona_346;variedades aviamentos presentes
8709;41415774;TAXCONSULT;7020400;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;6603;-3.7413961;-38.4873288;Zona_154;consultoria servicos empresarial
8710;42597768;D'LILE STORE;4781400;TENENTE LISBOA ,737 - JACARECANGA ,FORTALEZA - CE;1480;-3.7185064;-38.5419085;Zona_161;moda confeccoes modas
8711;51564715;CASA HOLANDA 7X IMOBILIARIA;6822600;ENGENHEIRO LEAL LIMA VERDE ,1100 - SAPIRANGA / COITE ,FORTALEZA - CE;13694;-3.7986854;-38.4755847;Zona_94;imoveis imobiliaria gestao
8712;19154888;INDIQUE TELECOM;7490104;MARCELINO LOPES ,271 - SAPIRANGA ,FORTALEZA - CE;11492;-3.7929066;-38.4786257;Zona_344;negocios saude gestao
8713;11825171;STIK MODA & SOL;1412601;QUEIROZ RIBEIRO ,616 - MONTESE ,FORTALEZA - CE;4344;-3.76398485;-38.54689782015424;Zona_13;confeccoes jeans moda
8714;12834193;OPTICA UNIAO;4774100;MIRTES CORDEIRO ,1551 - BOM JARDIM ,FORTALEZA - CE;11365;-3.7873235;-38.6049335;Zona_166;otica optica oticas
8715;38663950;MBB PARTICIPACOES;6462000;CATAO MAMEDE ,490 - ALDEOTA ,FORTALEZA - CE;11173;-3.7385318;-38.508693;Zona_306;participacoes holding empreendimentos
8716;32110992;COSTELA DO CASTELO;5611201;DESEMBARGADOR GOMES PARENTE ,157 - PARANGABA ,FORTALEZA - CE;1993;-3.7760317;-38.5721486;Zona_351;restaurante pizzaria pizza
8717;6933371;CONSTRUTORA F FORTE;4120400;DR. ATUALPA BARBOSA LIMA ,190 - PRAIA DE IRACEMA ,FORTALEZA - CE;2658;-3.72344215;-38.51322379753231;Zona_284;construcoes engenharia construtora
8718;19581195;LOJA MIHAILE;4781400;BARBOSA DE FREITAS ,1040 - ALDEOTA ,FORTALEZA - CE;1061;-3.7351976;-38.4970227;Zona_290;moda confeccoes modas
8719;39351792;LINDSAY DANNY;8650003;VEREADOR PEDRO PAULO ,678 - PARQUE MANIBURA ,FORTALEZA - CE;13811;-3.7870801;-38.48938238745232;Zona_38;psicologia clinica saude
8720;26576186;RESOLVE SOLUCOES IMOBILIARIAS;8211300;ALMEIDA PRADO ,154 - PAPICU ,FORTALEZA - CE;726;-3.7421882;-38.474672;Zona_247;servicos consultoria coworking
8721;27914366;ORTOCENTER;8630503;TRISTAO GONCALVES ,1367 - BENFICA ,FORTALEZA - CE;5246;-3.7338993;-38.5350333;Zona_285;servicos medicos clinica
8722;3696185;ENGEMAXX;4120400;MARECHAL DEODORO ,67 - BENFICA ,FORTALEZA - CE;3104;-3.7365082;-38.533432825404574;Zona_285;construcoes engenharia construtora
8723;185997;NHJ DO BRASIL;4789099;BR 116 ,5368 - PEDRAS ,FORTALEZA - CE;11646;-3.8722025;-38.4989499;Zona_8;embalagens festas casa
8724;42822557;EXCELLENCE CAR;7711000;SANTOS DUMONT ,1687 - ALDEOTA ,FORTALEZA - CE;12566;-3.7323837;-38.508746807397685;Zona_173;car rent locacoes
8725;19274529;PISOCOR;4744099;ALBERTO CRAVEIRO ,1145 - BOA VISTA ,FORTALEZA - CE;8350;-3.788794;-38.5172938;Zona_249;construcao construcoes deposito
8726;48174548;ARACHNA TECNOLOGIA;6204000;PINTO MADEIRA ,1500 - ALDEOTA ,FORTALEZA - CE;15186;-3.7339452;-38.5121581;Zona_335;consultoria tecnologia tech
8727;11713542;LINS CRIACOES;1412601;BEIRA MAR ,3960 - MUCURIPE ,FORTALEZA - CE;4330;-3.72391025;-38.485652847754245;;confeccoes jeans moda
8728;23527620;ANDRADE MOTA - SERVICOS MEDICOS;8610102;FELINO BARROSO ,801 - FATIMA ,FORTALEZA - CE;14456;-3.7487589;-38.52780016632085;Zona_19;servicos medicos med
8729;7756908;DEPOSITO IRMAO JERONIMO;4744099;OSCAR ARARIPE ,480 - BOM JARDIM ,FORTALEZA - CE;8307;-3.7921507;-38.5956105;Zona_341;construcao construcoes deposito
8730;5542017;ST VEICULOS;4511102;AMERICO BARREIRA ,5837 - DEMOCRITO ROCHA ,FORTALEZA - CE;11956;-3.7630228;-38.5658413;Zona_299;veiculos car multimarcas
8731;47155884;HA CONSULTORIA;8211300;DOUTOR FRANCISCO MATOS ,679 - COCO ,FORTALEZA - CE;235;-3.7470911;-38.4701841;Zona_242;servicos consultoria coworking
8732;45998219;WF DISTRIBUIDORA;4723700;MOCAMBIQUE ,542 - GENIBAU ,FORTALEZA - CE;15490;-3.7624885;-38.5985436;Zona_328;bebidas distribuidora comercial
8733;51882390;SQ CONSULTORIA DE COMUNICACAO;8599604;DOUTOR JOSE LOURENCO ,781 - ALDEOTA ,FORTALEZA - CE;5657;-3.7364371;-38.5083664;Zona_173;consultoria treinamentos servicos
8734;10479909;RESIDENCIAL VILLA FIRENZE;4110700;CORONEL JOAO DE OLIVEIRA ,555 - MESSEJANA ,FORTALEZA - CE;8107;-3.8228726;-38.4873801;Zona_20;empreendimentos incorporacoes ltda
8735;9621182;RESIDENCIAL BROMELIAS;8112500;DAS CARNAUBAS ,560 - PASSARE ,FORTALEZA - CE;7220;-3.8063942;-38.53434755622246;Zona_251;condominio edificio residencial
8736;22269429;CONDOMINIO DO RESIDENCIAL MOACIR MARINHO;8112500;BANDEIRA DE MELO ,545 - DIAS MACEDO ,FORTALEZA - CE;7564;-3.78779255;-38.52419057263943;Zona_51;condominio edificio residencial
8737;73807042;COMPASSO LANCHES;5611201;EDGAR BORGES ,14 - CENTRO ,FORTALEZA - CE;1963;-3.7295116;-38.5271747;Zona_227;restaurante pizzaria pizza
8738;63363394;COLEGIO JOSE REGO FILHO;8513900;24 DE OUTUBRO ,280 - GENIBAU ,FORTALEZA - CE;16620;-3.7496522;-38.6022608;;colegio escola educacional
8739;11582541;KI KOISAS;4774100;JOSE BASTOS ,4536 - BELA VISTA ,FORTALEZA - CE;11362;-3.7562795;-38.55711301150308;Zona_210;otica optica oticas
8740;49814243;CASE POINT;4752100;DESEMBARGADOR LAURO NOGUEIRA ,1500 - PAPICU ,FORTALEZA - CE;13576;-3.740331;-38.4720424;Zona_16;cell celular imports
8741;7524555;OURO CAR VEICULOS;7711000;ADOLFO HERBSTER ,389 - BENFICA ,FORTALEZA - CE;12462;-3.7444232;-38.54094238441618;Zona_75;car rent locacoes
8742;15769502;C5;6462000;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;11069;-3.7538641;-38.4906286;Zona_114;participacoes holding empreendimentos
8743;10416496;EMEIF D. MANUEL;9430800;SAMUEL UCHOA ,550 - JARDIM AMERICA ,FORTALEZA - CE;8428;-3.7545894;-38.54522975412696;Zona_336;instituto associacao escolar
