CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID
23243506;DB GUINDASTES E TRANSPORTES;4930202;D LOT PORTAL DE IRACEMA ,700 - ANCURI ,FORTALEZA - CE;10745
23730552;DIRETA LOCACOES DE MAQUINAS E EQUIPAMENTOS;4930202;BR-116 ,2770 - CAJAZEIRAS ,FORTALEZA - CE;10746
25270250;YURI E DAVI TRANSPORTE;4930202;2 (CJ JARDIM CASTELAO) ,21 - PASSARE ,FORTALEZA - CE;10747
20780512;NORTTE TRANSPORTADORA;4930202;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;10748
12763735;SMT LOGSTICA;4930202;HERBENE ,461 - MESSEJANA ,FORTALEZA - CE;10749
10265351;LM CONSTRUCOES E TRANSPORTES;4930202;ILDEFONSO ALBANO ,2095 - ALDEOTA ,FORTALEZA - CE;10750
8649215;CBR TRANSPORTES;4930202;COSTA BARROS ,1669 - ALDEOTA ,FORTALEZA - CE;10751
26503054;FLEX EXPRESS;4930202;SENADOR CARLOS JEREISSATI ,3000 - SERRINHA ,FORTALEZA - CE;10752
26906316;W SERVICOS;4930202;MARLENE FARIAS FILGUEIRAS ,2200 - PEDRAS ,FORTALEZA - CE;10753
27304428;MARFLAN TRANSPORTES;4930202;DESEMBARGADOR OTACILIO PEIXOTO ,330 - PASSARE ,FORTALEZA - CE;10754
27786137;SHETH TRANSPORTES;4930202;NATURALISTA FEIJO ,309 - MONTE CASTELO ,FORTALEZA - CE;10755
31011311;ALMEIDA UCHOA TRANSPORTE DE DERIVADOS DE PETROLEO;4930202;CRISTO REDENTOR (PASSARE) ,1117 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;10756
31390886;H L TRANSPORTES;4930202;3 (CJ CAMPOS DOS INGLESES) ,214 - JARDIM CEARENSE ,FORTALEZA - CE;10757
31819562;M J TRANSPORTES;4930202;BR 116 ,5820 - PEDRAS ,FORTALEZA - CE;10758
2942192;EXCELLENCE TRANSPORTES E LOGISTICA;4930202;JOSE PEREIRA ,220 - PAUPINA ,FORTALEZA - CE;10759
34365053;MV TRANSPORTES;4930202;VICENTE LINHARES ,500 - ALDEOTA ,FORTALEZA - CE;10760
35398566;OITENTA E SETE TRANSPORTES E LOGISTICA;4930202;MOZART PINHEIRO DE LUCENA ,2130 - VILA VELHA ,FORTALEZA - CE;10761
39458801;JRQ TRANSPORTES E SERVICOS;4930202;CAPITAO BRASIL ,665 - ANTONIO BEZERRA ,FORTALEZA - CE;10762
36208828;CARGA RAPIDA TRANSPORTES E LOGISTICA;4930202;BERNARDO MANUEL ,9117 - DENDE ,FORTALEZA - CE;10763
40167115;TRANSPORTADORA CRISTAIS;4930202;MUIRA ,1059 - JANGURUSSU ,FORTALEZA - CE;10764
41523279;JG TRANSPORTES;4930202;CELESTE ARRUDA ,770 - EDSON QUEIROZ ,FORTALEZA - CE;10765
37795266;FOR EXPRESS;4930202;MARINHO SILVA ,55 - PASSARE ,FORTALEZA - CE;10766
13203854;FAV TRANSPORTES;4930202;QUARTO ANEL VIARIO ,1762 - PEDRAS ,FORTALEZA - CE;10767
43551232;JR TRANSPORTES E SERVICOS;4930202;DA ABOLICAO ,3180 - MEIRELES ,FORTALEZA - CE;10768
11758701;GRUPO DAGO CE;4930202;QUARTO ANEL VIARIO ,2600 - PAUPINA ,FORTALEZA - CE;10769
30829765;CARNEIRO TRANSPORTE E LOGISTICA;4930202;3 (CJ PEQUENO MONDUBIM) ,123 - MONDUBIM ,FORTALEZA - CE;10770
45285978;HR7 TRANSPORTES;4930202;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;10771
16383750;LOG JET TRANSPORTES;4930202;COSTA BARROS ,1639 - ALDEOTA ,FORTALEZA - CE;10772
48471274;ROCHA TRANSPORTES;4930202;WASHINGTON SOARES ,4567 - SAPIRANGA / COITE ,FORTALEZA - CE;10773
48590488;RIO POTY TRANSPORTE;4930202;FRANCISCO SA ,5812 - BARRA DO CEARA ,FORTALEZA - CE;10774
48754387;MB TRANSPORTE;4930202;93 (CONJ. PREF. JOSE WALTER) ,650 - PREFEITO JOSE WALTER ,FORTALEZA - CE;10775
48019331;LAMIL TRANSPORTES E LOGISTICA;4930202;ANTERO DE QUENTAL ,1441 - PAUPINA ,FORTALEZA - CE;10776
49799792;ALB TRANSPORTE;4930202;LOURIVAL CORREIA PINHO ,481 - PARQUE MANIBURA ,FORTALEZA - CE;10777
50364099;LEMONTE LOGISTICA E TRANSPORTES;4930202;QUARTO ANEL VIARIO ,2600 - PAUPINA ,FORTALEZA - CE;10778
46556446;TODOBRASIL TRANSPORTES;4930202;PADRE PEDRO DE ALENCAR ,2300 - PARQUE SANTA MARIA ,FORTALEZA - CE;10779
51506614;RGS TRANSPORTES;4930202;MINAS GERAIS ,910 - PANAMERICANO ,FORTALEZA - CE;10780
52450359;DEBORA TRANSPORTES;4930202;D (CONJ. PREF. JOSE WALTER) ,751 - PREFEITO JOSE WALTER ,FORTALEZA - CE;10781
52457076;SYS TRANSPORTES E LOGISTICA;4930202;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;10782
53843919;XP CARGAS;4930202;TIBURCIO FROTA ,1320 - SAO JOAO DO TAUAPE ,FORTALEZA - CE;10783
290714;POMAR DA POLPA;4729699;CARDEAL ARCO VERDE ,1178 - HENRIQUE JORGE ,FORTALEZA - CE;10784
41464702;NEIDE CASTANHAS & ARTESANATOS;4729699;ALBERTO NEPONUCENO ,199 - CENTRO ,FORTALEZA - CE;10785
10889958;ARARA AZUL;4729699;GENERAL CLARINDO DE QUEIROZ ,1745 - CENTRO ,FORTALEZA - CE;10786
13610055;PADARIA PRIMEIRA LINHA;4729699;HILTON SANTOS ,92 - VARJOTA ,FORTALEZA - CE;10787
14749737;SIMONE;4729699;JAMAICA ,240 - PRAIA DO FUTURO II ,FORTALEZA - CE;10788
15166369;YOU ACAI E CHURRASBURGER;4729699;BEIRA MAR ,2500 - MEIRELES ,FORTALEZA - CE;10789
15211130;SPECIAL PIZZA;4729699;DOUTOR SILAS MUNGUBA ,2800 - SERRINHA ,FORTALEZA - CE;10790
16422478;ESPACO CHEF;4729699;CAMPO AMOR ROCHA ,74 - FATIMA ,FORTALEZA - CE;10791
17480843;MERCADINHO E FRIGORIFICO O BAIXINHO;4729699;ITU ,893 - BOM JARDIM ,FORTALEZA - CE;10792
18124580;COMERCIO LUAN;4729699;GUERRA JUNQUEIRO ,624 - SERRINHA ,FORTALEZA - CE;10793
10470850;EMPORIO BROWNIE;4729699;FREDERICO BORGES ,306 - MEIRELES ,FORTALEZA - CE;10794
18692223;GELATO ID PINTO;4729699;CONDE D'EU ,563 - CENTRO ,FORTALEZA - CE;10795
21081295;LC COMERCIAL;4729699;JOSE ONOFRE ,48 - NOVO MONDUBIM ,FORTALEZA - CE;10796
23025673;FLAVIO PRODUTOS NATURAIS;4729699;MAJOR FACUNDO ,946 - CENTRO ,FORTALEZA - CE;10797
16928925;PRA LA DE BOM;4729699;SARGENTO HERMINIO SAMPAIO ,3100 - PRESIDENTE KENNEDY ,FORTALEZA - CE;10798
23522544;PURO ACAI;4729699;DAS ANGELICAS ,326 - CIDADE 2000 ,FORTALEZA - CE;10799
25182664;JC SUPLEMENTOS;4729699;SANTOS DUMONT ,2789 - ALDEOTA ,FORTALEZA - CE;10800
25371365;HIPERMENO;4729699;PEDRO I ,233 - CENTRO ,FORTALEZA - CE;10801
8530756;DISTRIBUIDORA DE CEREAIS GRAOS E SEMENTES REI DO MILHO;4729699;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;10802
22320573;MERCADINHO POPULAR;4729699;EINSTEIN ,1197 - VILA PERI ,FORTALEZA - CE;10803
19248854;EGP DISTRIBUIDORA;4729699;F (CONJ. CEARA) ,1022 - GENIBAU ,FORTALEZA - CE;10804
26091380;ML ALIMENTOS;4729699;DAS BENEDITAS ,337 - CIDADE 2000 ,FORTALEZA - CE;10805
27755821;YUKI SUSHI BAR;4729699;CONTORNO SUL ,295 - CONJUNTO ESPERANCA ,FORTALEZA - CE;10806
29564829;PRIMOR GELO;4729699;TERESA CRISTINA ,620 - CENTRO ,FORTALEZA - CE;10807
29896531;PURO.ACAI;4729699;LINEU MACHADO ,419 - JOQUEI CLUBE ,FORTALEZA - CE;10808
28099770;CELEBRE BRINDES;4729699;ALANIS MARIA LAURINDO DE OLIVEIRA ,460 - CONJUNTO CEARA ,FORTALEZA - CE;10809
34682714;REVIVA NATURE;4729699;MARIA JOSEFINA PESSOA ,130 - JARDIM CEARENSE ,FORTALEZA - CE;10810
34803702;UP! SPORT NUTRITION;4729699;LIDIA BRIGIDO ,916 - PARQUE MANIBURA ,FORTALEZA - CE;10811
34986637;COMERCIAL GELADAO ZERO GRAU;4729699;GENERAL OSORIO DE PAIVA ,4385 - CANINDEZINHO ,FORTALEZA - CE;10812
36123702;GOSTO DO MILHO VERDE;4729699;ARGENTINO PINHEIRO TORRES ,1499 - PASSARE ,FORTALEZA - CE;10813
37024602;TEMPERO DA VILA;4729699;HILDEBRANDO MELO ,1842 - JARDIM GUANABARA ,FORTALEZA - CE;10814
34658099;TH BRAGA NEGOCIOS DIGITAIS;4729699;MINISTRO JOSE AMERICO ,326 - PARQUE IRACEMA ,FORTALEZA - CE;10815
32636208;MK COMERCIO;4729699;SANTOS DUMONT ,6740 - COCO ,FORTALEZA - CE;10816
37623661;ESSENCIAL.COM.;4729699;OSVALDO CRUZ ,2105 - DIONISIO TORRES ,FORTALEZA - CE;10817
38323889;MQSI;4729699;PADRE MATOS SERRA ,48 - FATIMA ,FORTALEZA - CE;10818
35229640;SORVETES FROSTY;4729699;BARAO DE STUDART ,2200 - JOAQUIM TAVORA ,FORTALEZA - CE;10819
39439639;BIO MUNDO;4729699;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;10820
40101581;MERCADO CANTO DA MELL;4729699;DO MANZUA ,104 - VICENTE PINZON ,FORTALEZA - CE;10821
40631205;FD CARNES;4729699;ANTONIO SALES ,2688 - DIONISIO TORRES ,FORTALEZA - CE;10822
41173324;ARRUDA SUPLEMENTOS;4729699;PALHANO ,710 - VILA VELHA ,FORTALEZA - CE;10823
31218185;SORVETES FROSTY;4729699;CONEGO DE CASTRO ,1138 - NOVO MONDUBIM ,FORTALEZA - CE;10824
41752008;CF HUNA EXPERIENCE;4729699;DOM LUIS ,300 - ALDEOTA ,FORTALEZA - CE;10825
34131770;ACAI BOM JARDIM;4729699;CORONEL VIRGILIO NOGUEIRA PAES ,695 - BOM JARDIM ,FORTALEZA - CE;10826
42424244;PROPER NUTRITION;4729699;PROFESSOR DIAS DA ROCHA ,500 - MEIRELES ,FORTALEZA - CE;10827
43454530;MERCEARIA 85;4729699;DOUTOR GILBERTO STUDART ,2189 - COCO ,FORTALEZA - CE;10828
43545304;COMPLEXO DELLAVITA;4729699;JOVITA FEITOSA ,3125 - AMADEU FURTADO ,FORTALEZA - CE;10829
43758852;MERCADINHO DEUS E FIEL;4729699;DOUTOR AIRTON JUNIOR ,145 - JOSE DE ALENCAR ,FORTALEZA - CE;10830
43773974;DEONUTS AMENDOAS DO BRASIL;4729699;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;10831
36630567;MEU SITIO ALIMENTOS;4729699;PREFEITO EVANDRO AYRES DE MOURA ,914 - MONDUBIM ,FORTALEZA - CE;10832
41194096;MERCADINHO ALVES;4729699;GENERAL CLARINDO DE QUEIROZ ,1745 - FARIAS BRITO ,FORTALEZA - CE;10833
43486239;PSILOCULTURA;4729699;ENGENHEIRO LEAL LIMA VERDE ,1100 - SAPIRANGA / COITE ,FORTALEZA - CE;10834
41516959;GRAO CAFE E BISTRO;4729699;DOUTOR THOMPSON BULCAO ,707 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;10835
44228168;LUSOMAR;4729699;HENRIQUE DOS REIS ,30 - LAGOA REDONDA ,FORTALEZA - CE;10836
44988548;NJSUPLEMENTAR;4729699;JOSE CAVALCANTE SOBRINHO ,120 - MESSEJANA ,FORTALEZA - CE;10837
47727031;SHAKE DA LUH;4729699;SAO PAULO ,32 - CENTRO ,FORTALEZA - CE;10838
44154776;AINDA BEM ESPACO COLABORATIVO;4729699;BARAO DE ARACATI ,2141 - JOAQUIM TAVORA ,FORTALEZA - CE;10839
48449643;MILKY MOO;4729699;BEZERRA DE MENEZES ,2450 - PRESIDENTE KENNEDY ,FORTALEZA - CE;10840
48910586;MILKY MOO;4729699;LINEU MACHADO ,419 - JOQUEI CLUBE ,FORTALEZA - CE;10841
49002244;GML COMERCIO DE PRODUTOS ALIMENTICIOS;4729699;EMILIO DE MENEZES - DE 2501/2502 AO FIM ,3041 - GRANJA PORTUGAL ,FORTALEZA - CE;10842
49627747;CONFRARIA CORISCO;4729699;PEREIRA FILGUEIRAS ,1931 - MEIRELES ,FORTALEZA - CE;10843
50274565;BASILLI;4729699;MONSENHOR BRUNO ,1101 - ALDEOTA ,FORTALEZA - CE;10844
51059112;PANPANE PRAIA;4729699;BEIRA MAR ,820 - PRAIA DE IRACEMA ,FORTALEZA - CE;10845
51081037;HORTI FRUTI FORTALEZA;4729699;ANTONIO IVO ,96 - HENRIQUE JORGE ,FORTALEZA - CE;10846
51657525;BEBELU SANDUICHES;4729699;JOSE HIPOLITO ,264 - MESSEJANA ,FORTALEZA - CE;10847
51725108;NATURAL LIVRE;4729699;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;10848
52727892;PAO DE QUEIJO SEU JOAO;4729699;DOM LUIS ,906 - ALDEOTA ,FORTALEZA - CE;10849
52858620;E3 COMERCIO;4729699;CECIL SALGADO ,126 - JARDIM GUANABARA ,FORTALEZA - CE;10850
51056957;ATACADAO DOS DESCARTAVEIS;4729699;DOUTOR PERGENTINO MAIA ,375 - MESSEJANA ,FORTALEZA - CE;10851
53603315;SHAPE TURBO SUPLEMENTOS;4729699;SORIANO ALBUQUERQUE ,575 - JOAQUIM TAVORA ,FORTALEZA - CE;10852
5608605;MAX MUSCLE SPORTS NUTRITION;4729699;TORRES CAMARA ,82 - ALDEOTA ,FORTALEZA - CE;10853
6122019;DANUTRI COMERCIO DE PRODUTOS NUTRICIONAIS;4729699;PADRE VALDEVINO ,551 - CENTRO ,FORTALEZA - CE;10854
6136306;MAX MUSCLE NUTRITION E WORKOUT GEAR;4729699;DOM LUIS ,1200 - ALDEOTA ,FORTALEZA - CE;10855
6913796;OLE EXPRESS;4729699;BEZERRA DE MENEZES ,2450 - SAO GERARDO ,FORTALEZA - CE;10856
2985673;G BRASIL DE ALIMENTOS;4729699;DESEMBARGADOR GONZAGA ,764 - PARQUE IRACEMA ,FORTALEZA - CE;10857
41579046;MAE TERRA;4729699;PADRE FRANCISCO PINTO ,670 - BENFICA ,FORTALEZA - CE;10858
7303611;KATONG;4729699;OLIVEIRA PAIVA ,2797 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;10859
91932;MERCADINHO SAO JOAO;4729699;BARAO DE SOBRAL ,627 - MONTESE ,FORTALEZA - CE;10860
7192701;LUIZ DO FRANGO;4729699;ALBERTO MAGNO ,001005 - MONTESE ,FORTALEZA - CE;10861
6270775;CANTINHO DOS DIABETCOS E HIPERTENSOS;4729699;13 DE MAIO ,1173 - FATIMA ,FORTALEZA - CE;10862
8641091;ARTEFRANGO;4729699;RUA BARAO DE ARATANHA ,1223 - JOSE BONIFACIO ,FORTALEZA - CE;10863
13403884;COMERCIAL ELLEN;4729699;SANTANA DO PARNAIBA ,425 - BOA VISTA / CASTELAO ,FORTALEZA - CE;10864
11072849;DUDICO;4729699;FRANKLIN BEZERRA (MONDUBIM) ,2067 - MONDUBIM ,FORTALEZA - CE;10865
15750624;F C COMERCIO E REPRESENTACOES;4729699;PEREIRA DE MIRANDA ,1005 - PAPICU ,FORTALEZA - CE;10866
131233;SORVEBOM;4729699;BENJAMIM  MOURA ,550 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;10867
17932946;PASTEL DA TIA BEM;4729699;DIONISIO CERQUEIRA ,82 - NOVO MONDUBIM ,FORTALEZA - CE;10868
18299155;RONEY DAS CASTANHAS;4729699;ALBERTO NEPOMUCENO ,199 - CENTRO ,FORTALEZA - CE;10869
18784477;MULTSAUDE DISTRIBUIDORA;4729699;AFONSO HENRIQUE ,95 - MESSEJANA ,FORTALEZA - CE;10870
21611630;SOL SORVETES;4729699;JOSE MENDONCA ,1033 - PARQUE GENIBAU ,FORTALEZA - CE;10871
22046562;R2 COMERCIO VAREJISTA DE ALIMENTOS E SERVICOS;4729699;NICACIO PINTO ,190 - PRAIA DO FUTURO I ,FORTALEZA - CE;10872
7851987;CENTER SUPLEMENTOS;4729699;DUQUE DE CAXIAS ,673 - CENTRO ,FORTALEZA - CE;10873
22520412;HEBERT FRUTAS;4729699;GENERAL CLARINDO DE QUEIROZ ,1745 - CENTRO ,FORTALEZA - CE;10874
24684446;ISONUTRIR;4729699;EDUARDO GARCIA ,185 - ALDEOTA ,FORTALEZA - CE;10875
23337882;FF EVENTOS;4729699;M (LOT EXPEDICIONARIOS II) ,9 - MONDUBIM ,FORTALEZA - CE;10876
26852804;MIX FRANGO;4729699;CORONEL VIRGILIO NOGUEIRA ,1018 - GRANJA LISBOA ,FORTALEZA - CE;10877
20650142;BISCOITOS BRIEJER;4729699;VICENTE LEITE ,2276 - DIONISIO TORRES ,FORTALEZA - CE;10878
29358491;EQUILIBRIO & VIDA;4729699;OLIVEIRA PAIVA ,1475 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;10879
30143389;NATUGRAN PRODUTOS NATURAIS;4729699;PEDRO BORGES ,143 - CENTRO ,FORTALEZA - CE;10880
31247890;LELUMA ALIMENTOS;4729699;MIRTIL MEYER ,157 - MONDUBIM ,FORTALEZA - CE;10881
32000530;W DISTRIBUIDORA;4729699;RADIALISTA JOAO RAMOS ,1496 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;10882
32604244;CASA BEA RESTO;4729699;VISCONDE DE MAUA ,633 - MEIRELES ,FORTALEZA - CE;10883
33598207;BEBELU MISTER HAL;4729699;MISTER HULL ,4300 - PADRE ANDRADE ,FORTALEZA - CE;10884
33788942;CAFE CARAMELLO FORTALEZA;4729699;ANDRADE FURTADO ,612 - COCO ,FORTALEZA - CE;10885
35010399;MB SUPRIMAR;4729699;EVARISTO DA VEIGA ,7 - MESSEJANA ,FORTALEZA - CE;10886
35563504;COMERCIAL SAO FRANCISCO;4729699;JOSE TORRES ,742 - GRANJA LISBOA ,FORTALEZA - CE;10887
36030349;K STORE;4729699;JOSE HIPOLITO ,264 - MESSEJANA ,FORTALEZA - CE;10888
36896209;SABOR DE POLPA;4729699;SENADOR FERNANDES TAVORA ,1843 - HENRIQUE JORGE ,FORTALEZA - CE;10889
37228417;VIDA LEVE FORTALEZA;4729699;WASHINGTON SOARES ,3981 - SAPIRANGA-COITE ,FORTALEZA - CE;10890
37645724;ZEN MUSIC BAR;4729699;MANUEL QUEIROS ,SN - MANUEL DIAS BRANCO ,FORTALEZA - CE;10891
38340086;ATLETS NUTRICAO ESPORTIVA;4729699;JULIO ABREU ,160 - VARJOTA ,FORTALEZA - CE;10892
38468411;NS CONVENIENCIA;4729699;FRANCISCO SA ,2815 - CARLITO PAMPLONA ,FORTALEZA - CE;10893
40019059;ACAI NA HORA;4729699;APODI ,58 - BONSUCESSO ,FORTALEZA - CE;10894
40380645;BODEGA DO BETINHO;4729699;DESEMBARGADOR FAUSTINO DE ALBUQUERQUE ,330 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;10895
40907355;FIRE HOUSE BRASIL;4729699;GRACA ARANHA II ,97 - FLORESTA ,FORTALEZA - CE;10896
40919130;SELECT;4729699;307 DO CONJUNTO HABITACIONAL SAO CRISTOVAO ,265 - JANGURUSSU ,FORTALEZA - CE;10897
40959234;KI ACAI FATIMA;4729699;13 DE MAIO ,1181 - FATIMA ,FORTALEZA - CE;10898
41724676;MERCADO SAUDAVEL;4729699;MAJOR FACUNDO ,981 - CENTRO ,FORTALEZA - CE;10899
42515128;FLAVORIT;4729699;DJALMA PETIT ,466 - ALTO DA BALANCA ,FORTALEZA - CE;10900
43553414;COMERCIAL BARBOSA;4729699;MARIA GOMES DE SA ,1221 - MONDUBIM ,FORTALEZA - CE;10901
40896927;LE MOMENT A TABLE;4729699;SENADOR VIRGILIO TAVORA ,2001 - ALDEOTA ,FORTALEZA - CE;10902
34791344;SHOP MIX-SERVICE & CONVENIENCIA;4729699;CARNEIRO DE MENDONCA ,1993 - JOQUEI CLUBE ,FORTALEZA - CE;10903
44103435;DIVINA TERRA;4729699;DESEMBARGADOR LAURO NOGUEIRA ,1500 - PAPICU ,FORTALEZA - CE;10904
44476207;USINA SUPLEMENTOS;4729699;RUI BARBOSA ,2827 - JOAQUIM TAVORA ,FORTALEZA - CE;10905
3623218;MERCADO DO SABOR;4729699;DOUTOR JOAQUIM BENTO ,116 - MESSEJANA ,FORTALEZA - CE;10906
46939000;EQUILIBRIO E SAUDE NATURAIS, SUPLEMENTOS E COSMETICOS;4729699;ITAREMA ,183 - PASSARE ,FORTALEZA - CE;10907
47331360;MINI BOX;4729699;HOLANDA ,1717 - DENDE ,FORTALEZA - CE;10908
47752372;RDC BRASIL;4729699;B DO LOTEAMENTO RESIDENCIAL NOVO PASSARE ,80 - PASSARE ,FORTALEZA - CE;10909
48147118;TAJ GASTROBAR;4729699;MANUEL QUEIROS ,SN - MANUEL DIAS BRANCO ,FORTALEZA - CE;10910
48218961;REPUBLIC ACAI GELATERIA;4729699;REPUBLICA DO LIBANO ,1060 - MEIRELES ,FORTALEZA - CE;10911
48312803;ME QUEIRA DIGITAL;4729699;LINDOLFO FREIRE ,105 - OLAVO OLIVEIRA ,FORTALEZA - CE;10912
35000673;MILA ALVAREZ ALIMENTACAO CONGELADOS;4729699;OSVALDO CRUZ ,2095 - DIONISIO TORRES ,FORTALEZA - CE;10913
48900460;GOMES FRIOS;4729699;DOUTOR SILAS MUNGUBA ,1140 - PARANGABA ,FORTALEZA - CE;10914
49075058;CHURROS SABOREAR;4729699;BEZERRA DE MENEZES ,2450 - PRESIDENTE KENNEDY ,FORTALEZA - CE;10915
49271444;MBM DISTRIBUIDORA;4729699;GUADALAJARA ,482 - BOA VISTA / CASTELAO ,FORTALEZA - CE;10916
49614748;SOL PRODUTOS NATURAIS;4729699;GUILHERME ROCHA - ATE 845/846 ,510 - CENTRO ,FORTALEZA - CE;10917
49639414;GOTT;4729699;ANTONIO BARBOSA ,1060 - MONDUBIM ,FORTALEZA - CE;10918
49904902;DIVINO TRIGO;4729699;MEM DE SA ,412 - MESSEJANA ,FORTALEZA - CE;10919
50469075;INUTRI SUPLEMENTOS;4729699;VIENA WEYNE ,430 - CAMBEBA ,FORTALEZA - CE;10920
44415011;NHAMY NHAMY MERCADO SAUDAVEL;4729699;WASHINGTON SOARES ,6180 - CAMBEBA ,FORTALEZA - CE;10921
50851424;NATURAL VIDA;4729699;CARLOS VASCONCELOS ,1118 - ALDEOTA ,FORTALEZA - CE;10922
45706113;BE DIGITAL;4729699;DOUTOR SILAS MUNGUBA ,714 - PARANGABA ,FORTALEZA - CE;10923
51421092;CAPITAO DONUTS OFICIAL;4729699;GERMANO FRANCK ,300 - PARANGABA ,FORTALEZA - CE;10924
51475735;SABOR PREMIUM ALHO ROXO TRITURADO;4729699;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;10925
52026604;HAPPY ACAI E GELATOS;4729699;ALBERTO MAGNO ,SN - JARDIM AMERICA ,FORTALEZA - CE;10926
52192209;DANIMAR;4729699;WASHINGTON SOARES ,7263 - MESSEJANA ,FORTALEZA - CE;10927
52623157;XS FIT;4729699;BEZERRA DE MENEZES ,1582 - SAO GERARDO ,FORTALEZA - CE;10928
53307928;SEMEAR PRODUTOS NATURAIS;4729699;GENERAL CLARINDO DE QUEIROZ ,482 - CENTRO ,FORTALEZA - CE;10929
53632086;BIBOOU'S;4729699;DOUTOR JOAQUIM BENTO ,116 - MESSEJANA ,FORTALEZA - CE;10930
4503754;AGP PIMENTINHA EXPERIMENTE;4729699;TRISTAO GONCALVES ,570 - CENTRO ,FORTALEZA - CE;10931
7017209;BRAZCON - BRAZAO CONVENIENCIAS;4729699;JOAO CORDEIRO ,41 - PRAIA DE IRACEMA ,FORTALEZA - CE;10932
2294518;MERCADINHO KIFRUTAS;4729699;DES. GONZAGA ,20 - CID.DOS.FUNCIONARIOS ,FORTALEZA - CE;10933
5781774;TRES M TAPIOCARIA;4729699;PADRE ANDRADE ,387 - SERRINHA ,FORTALEZA - CE;10934
10418062;TA BONITO;4729699;ADENANTERAS ,31 - CIDADE 2000 ,FORTALEZA - CE;10935
12197606;PIZZARIA DOM LEONE;4729699;PADRE ANTONINO ,108 - JOAQUIM TAVORA ,FORTALEZA - CE;10936
12437292;EMPORIO DO SORVETE E ACAI;4729699;PROFESSOR JOAQUIM NOGUEIRA ,539 - ANTONIO BEZERRA ,FORTALEZA - CE;10937
12437400;FIC COPY;4729699;ITATIRA ,05 - CENTRO ,FORTALEZA - CE;10938
14934936;O GELADINHO;4729699;RAQUEL HOLANDA ,315 - MONTE CASTELO ,FORTALEZA - CE;10939
15307335;BEAUTY SHAPE BRAZIL.;4729699;JOAO ALVES DE ALBUQUERQUE ,102 - PARQUE MANIBURA ,FORTALEZA - CE;10940
15350682;D & A COMERCIAL;4729699;MINERVA ,73 - GENIBAU ,FORTALEZA - CE;10941
15426173;LOJA DE CONVENIENCIA MACUXI;4729699;PONTES VIEIRA ,1485 - SAO JOAO DO TAUAPE ,FORTALEZA - CE;10942
9169174;MERCADINHO SAO FRANCISCO;4729699;POMPILIO GOMES ,260 - PASSARE ,FORTALEZA - CE;10943
14786692;M.T.E SERVICOS E TURISMO;4729699;CONEGO LIMA SUCUPIRA ,2059 - PARANGABA ,FORTALEZA - CE;10944
17802842;MERCADINHO AGAPITO;4729699;DANDARA KETLEY ,2946 - GRANJA LISBOA ,FORTALEZA - CE;10945
18354691;BD3 DISTRIBUIDORA;4729699;CORONEL JOAO CORREIA ,1381 - BOM JARDIM ,FORTALEZA - CE;10946
18866890;SORVETERIA DENES;4729699;GRITO DO IPIRANGA ,834 - PRAIA DO FUTURO II ,FORTALEZA - CE;10947
23582661;NATURAL VIDA;4729699;SANTOS DUMONT ,1180 - ALDEOTA ,FORTALEZA - CE;10948
19366787;LUXUS COMERCIAL;4729699;11 ,26 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;10949
19503041;MERCADINHO CARLA;4729699;FREI ODILON ,124 - ALVARO WEYNE ,FORTALEZA - CE;10950
20048995;INSTITUTO TERAPEUTICO OASIS DOS REIS;4729699;JOAQUIM SIQUEIRA ,24 - ALDEOTA ,FORTALEZA - CE;10951
22961850;ACAI FITT;4729699;INDEPENDENCIA ,790 - JARDIM GUANABARA ,FORTALEZA - CE;10952
23263067;SEMPRE VIVA;4729699;ULISSES BEZERRA ,2195 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;10953
15796221;SNF SUPLEMENTOS NATURAIS FORTALEZA;4729699;DOM LUIS ,655 - MEIRELES ,FORTALEZA - CE;10954
15552957;DKASA ALIMENTOS E BEBIDAS;4729699;WASHINGTON SOARES ,4200 - PARQUE MANIBURA ,FORTALEZA - CE;10955
24515395;POINT POWER FITNESS;4729699;DOUTOR SILAS MUNGUBA ,6380 - PASSARE ,FORTALEZA - CE;10956
9069905;GIRASOL;4729699;ZEZE DIOGO ,6357 - PRAIA DO FUTURO ,FORTALEZA - CE;10957
