CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID
29899988;JL PROFESSIONAL;4772500;LUIS VIEIRA (PERIMETRAL) ,400 - VILA PERI ,FORTALEZA - CE;12372
31754642;DEPILYCE;4772500;MARTINS NETO - DE 100/101 AO FIM ,530 - ANTONIO BEZERRA ,FORTALEZA - CE;12375
33486132;FIT LIFE COSMETICOS;4772500;814 (CONJ. CEARA I) ,132 - CONJUNTO CEARA I ,FORTALEZA - CE;12377
40701094;MILLA COSMETICOS;4772500;JOAQUIM FELICIO ,1791 - GUAJIRU ,FORTALEZA - CE;12383
43712523;MRA COSMETICOS;4772500;F (LOT PARAISO VERDE) ,93 - SIQUEIRA ,FORTALEZA - CE;12387
46626931;ESSENCIA DA BELEZA COSMETICOS;4772500;102 ,24 - CONJUNTO ESPERANCA ,FORTALEZA - CE;12392
16670085;LOCALIZA RENT A CAR;7711000;SENADOR CARLOS JEREISSAT ,3000 - SERRINHA ,FORTALEZA - CE;12400
41571282;UNITRI RENT A CAR;7711000;BR 116 KM 03 ,89 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;12401
12987481;DELTA LOCACAO;7711000;113 (CONJ. CEARA II) ,141 - CONJUNTO CEARA II ,FORTALEZA - CE;12416
31275945;YES LOCACOES;7711000;JOAO CORDEIRO - DE 2101/2102 AO FIM ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;12428
33126468;FABIANO AUTO LOCACOES;7711000;PRESIDENTE JUSCELINO KUBITSCHEK ,3695 - PASSARE ,FORTALEZA - CE;12430
8900340;SS VEICULOS;7711000;AFONSO HENRIQUE ,461 - CURIO ,FORTALEZA - CE;12465
97534242;RODCAR RENT A CAR;7711000;35 ,30 -  CONJUNTO PREFEITO JOSE WALTER ,FORTALEZA - CE;12473
10257928;FORTAL RENT A CAR;7711000;CARLOS CAMARA ,1738 - JARDIM AMERICA ,FORTALEZA - CE;12475
5216434;AGNUS RENT A CAR;7711000;MONSENHOR TABOSA ,1136 - PRAIA DE IRACEMA ,FORTALEZA - CE;12531
10298325;QUEIROZ ARRUDA CONSTRUCOES E LOCACOES;7711000;NORTE LOT CAJAZEIRAS I ,22 - CAJAZEIRAS ,FORTALEZA - CE;12536
14553334;A & F TURISMO;7711000;JOAQUIM PINHO ,166 - VILA UNIAO ,FORTALEZA - CE;12541
23330302;F S LOCACAO DE AUTOMOVEIS;7711000;EQUADOR (EXPEDICIONARIOS) ,170 - MONTESE ,FORTALEZA - CE;12550
24297720;ARENA LOCACOES;7711000;GOIANIA ,251 - HENRIQUE JORGE ,FORTALEZA - CE;12553
20396218;POINTSUP;6201501;DOM MANUEL ,1020 - CENTRO ,FORTALEZA - CE;12590
14731812;GTI ENGENHARIA JR;6201501;HUMBERTO MONTE ,S/N - CAMPUS DO PICI ,FORTALEZA - CE;12593
33931691;CRYPTUMLAB;6201501;DOM MANUEL ,1020 - CENTRO ,FORTALEZA - CE;12609
37610415;GLEIDSON FERREIRA TECNOLOGIA;6201501;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;12611
40938247;MANDACARU;6201501;FRANCISCO SA ,7700 - BARRA DO CEARA ,FORTALEZA - CE;12618
42205434;FMB TECNOLOGIA;6201501;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;12623
42271690;VIRAL SOFTWARE LTDA;6201501;H (CONJ. CEARA II) ,1260 - CONJUNTO CEARA II ,FORTALEZA - CE;12624
48565124;VICTOR RIBEIRO;6201501;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;12632
49744217;BARRETO DESENVOLVIMENTO DE SOFTWARE;6201501;ALBERTO SABIN ,60 - GUARARAPES ,FORTALEZA - CE;12638
53144786;CARLA PRUDENCIO;6201501;B DO LOTEAMENTO MRV MAGIS- DENDE ,20 - RACHEL DE QUEIROZ ,FORTALEZA - CE;12648
44130981;SISTEMAS SOLUCAO;6201501;DOUTOR RAUL BARBOSA ,6646 - AEROLANDIA ,FORTALEZA - CE;12693
9118538;M F SISTEMAS;6201501;HAROLDO TORRES ,86 - ALAGADICO ,FORTALEZA - CE;12714
13153125;XMS INNOVATION;6201501;CONEGO PENAFORT ,445 - AMADEU FURTADO ,FORTALEZA - CE;12724
29986966;CODE INSANE;6201501;6 (CJ ALTO ALEGRE) ,92 - SAO BENTO ,FORTALEZA - CE;12729
41369441;IL SOLUCOES EM SOFTWARES;6201501;CONSUL GOMES DE FREITAS ,3340 - SAPIRANGA / COITE ,FORTALEZA - CE;12743
72251812;NOBREGA REPRESENTACAO;4619200;D (CJ CEARA) ,1650 - CONJUNTO CEARA ,FORTALEZA - CE;12773
9530614;S M A REPRESENTACOES;4619200;DO ROSARIO ,77 - CENTRO ,FORTALEZA - CE;12780
27524031;DAMASCENO REPRESENTACOES;4619200;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;12795
37887887;VENDEPALLETS;4619200;102 (CJ NOVO MONDUBIM) ,28 - NOVO MONDUBIM ,FORTALEZA - CE;12805
50964174;FBM CLIMATIZADORES;4619200;89 (CONJ. PREF. JOSE WALTER) ,631 - PREFEITO JOSE WALTER ,FORTALEZA - CE;12825
63460786;AQUINO REPRESENTACOES;4619200;DO ROSARIO ,77 - CENTRO ,FORTALEZA - CE;12835
2851692;AGAMOL;4619200;SETE ,100 - CJ JARDIM CASTELAO ,FORTALEZA - CE;12838
1720117;DARA REPRESENTACOES;4619200;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;12845
9036494;RR REPRESENTACOES;4619200;DAS ACACIAS ,600 - CIDADE 2000 ,FORTALEZA - CE;12846
23508775;MM REPRESENTACAO COMERCIAL;4619200;23 (CJ DOS BANCARIOS) ,1580 - VILA VELHA ,FORTALEZA - CE;12858
24628020;MEDINA REPRESENTACOES;4619200;I (LOT DOS EXPEDICIONARIOS II) ,507 - DENDE ,FORTALEZA - CE;12860
8210469;AROMAS E SABORES REPRESENTACOES;4619200;JOAO ALVES DE ALBUQUERQUE ,312 - PARQUE MANIBURA ,FORTALEZA - CE;12863
34392207;B & F PRODUTOS E SERVICOS;4619200;3 (LOT. SINCOL) ,255 - PRESIDENTE KENNEDY ,FORTALEZA - CE;12868
39466355;JC CARNEIRO REPRESENTACOES;4619200;2 DO CONJUNTO RESIDENCIAL PASSARE ,25 - PASSARE ,FORTALEZA - CE;12872
32863723;MAGALHAES REPRESENTACOES E SERVICOS;4619200;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;12875
43455495;TH REPRESENTACOES;4619200;4 (CONJ. RESID. ITAPERY) ,80 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;12876
44032342;JUNIOR REPRESENTACOES;4619200;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;12878
2327041;SIUPE;4619200;CORONEL ALVES RIBEIRO ,189 - MESSEJANA ,FORTALEZA - CE;12890
34971002;FAUNA REPRESENTACOES;4619200;BEZERRA DE MENEZES ,100 - OTAVIO BONFIM ,FORTALEZA - CE;12894
3211650;RENEL;4619200;SAO PAULO ,32 - CENTRO ,FORTALEZA - CE;12896
7239320;WALMA REPRESENTACOES;4619200;CARLOS BARBOSA ,589 - ALDEOTA ,FORTALEZA - CE;12898
7756735;UNIDOS REPRESENTACOES;4619200;SIRIA ,202 - VILA BETANIA ,FORTALEZA - CE;12902
9182236;AFB-REPRESENTACOES;4619200;BRAZ DE FRANCESCO ,100 - SAO GERARDO ,FORTALEZA - CE;12905
16872013;MS REPRESENTACAO;4619200;QUARENTA E QUATRO ,80 - CONJUNTO PREFEITO JOSE WALTER ,FORTALEZA - CE;12909
27336906;MAC - COMERCIO DE CONFECCOES;4619200;17 (CONJ. ALTO ALEGRE) ,14 - SAO BENTO ,FORTALEZA - CE;12921
34998521;MAGALHAES OLIVEIRA;4619200;B (CONJ. ITAPARICA) ,77 - VILA VELHA ,FORTALEZA - CE;12932
40937078;WAILFIT;4619200;49 (CONJ. PREF. JOSE WALTER) ,1011 - PREFEITO JOSE WALTER ,FORTALEZA - CE;12935
34256583;R M REPRESENTACAO COMERCIAL E GELATERIA;4619200;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;12936
45215413;BRAVA REPRESENTACOES;4619200;D (CONJ. ESPERANCA) ,205 - CONJUNTO ESPERANCA ,FORTALEZA - CE;12945
11661128;FP IMOBILIARIA;6810201;CAPITAO GUSTAVO ,3161 - DIONISIO TORRES ,FORTALEZA - CE;12955
22430007;NOVO TRAIRI;6810201;DOM MANUEL ,700 - CENTRO ,FORTALEZA - CE;12977
22693324;ELI;6810201;RODRIGUES JUNIOR ,197 - CENTRO ,FORTALEZA - CE;12984
37978968;CN IMOVEIS;6810201;ENGENHEIRO HUMBERTO MONTE ,2011 - PICI ,FORTALEZA - CE;12992
39975311;BOTANICO TERRA BRASILIS;6810201;WASHINGTON SOARES ,9980 - GUAJIRU ,FORTALEZA - CE;12995
52998035;GUAIUBA EMPREENDIMENTOS;6810201;RODRIGUES JUNIOR ,676 - CENTRO ,FORTALEZA - CE;13013
10369497;AP IMOBILIARIA;6810201;PRESIDENTE ARTUR BERNARDES ,3061 - SAPIRANGA ,FORTALEZA - CE;13021
10458609;TEAM HOUSE IMOBILIARIA;6810201;OSVALDO CRUX ,01 - MEIRELES ,FORTALEZA - CE;13022
11214168;HABITAT IMOBILIARIA;6810201;DR PEDRO VERISSIMO ,349 - PASSARE ,FORTALEZA - CE;13032
18589554;IMOBILIARIA BOTAFOGO;6810201;TIBURCIO CAVALCANTI ,1327 - ALDEOTA ,FORTALEZA - CE;13040
1640179;OLYMPIA EMPREENDIMENTOS;6810201;JOAO CORDEIRO ,2459 - PIEDADE ,FORTALEZA - CE;13078
4735457;ESPLANADA;6810201;JOANA MOREIRA ,326 - BOA VISTA ,FORTALEZA - CE;13079
3742770;F C M COMERCIAL LTDA;6810201;ANA BILHAR ,304 - ALDEOTA ,FORTALEZA - CE;13083
15317521;PRIME EMPREENDIMENTOS IMOBILIARIOS;6810201;JOSE DA FRANCA CABRAL ,817 - BOA VISTA ,FORTALEZA - CE;13091
51022996;ALAFFATIMOVEIS;6810201;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;13125
14791144;KACODICUIA ENTRETENIMENTO;8230001;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;13139
16564955;J C PUBLICIDADES E EVENTOS;8230001;SAO PAULO ,32 - CENTRO ,FORTALEZA - CE;13140
30579795;WS PRODUCOES E ENTRETENIMENTOS;8230001;F (CJ BARROSO II) ,3995 - PASSARE ,FORTALEZA - CE;13157
45080928;T.S SERVICOS;8230001;SAO JOSE ,152 - CENTRO ,FORTALEZA - CE;13170
9513517;WM PRODUCOES ARTISTICAS;8230001;SENADOR CARLOS JEREISSATI ,452 - JARDINS DAS OLIVEIRAS ,FORTALEZA - CE;13194
14847748;NORDESTE GERADORES;8230001;C (LOT DOS EXPEDICIONARIOS I) ,357 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;13198
19344538;JACK PRODUCOES ARTISTICAS;8230001;G DO CONDOMINIO HORIZONTAL DEPUTADO UBIRATAN AGUIAR ,124 - CAJAZEIRAS ,FORTALEZA - CE;13209
15199351;REZENDE COMERCIAL;8230001;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;13211
31686507;FAC ENTRETENIMENTO;8230001;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;13229
35974074;LED7 LOCACOES E PRODUCOES DE EVENTOS;8230001;SAO PAULO ,32 - CENTRO ,FORTALEZA - CE;13230
44568748;GG PRODUCOES E EVENTOS;8230001;MOREIRA DA ROCHA ,54 - MONDUBIM ,FORTALEZA - CE;13233
45159269;MKF ACADEMY;8230001;13 DE MAIO ,1116 - FATIMA ,FORTALEZA - CE;13234
48564768;ANAUE EVENTOS;8230001;A (CJ ITAPARICA) ,69 - VILA VELHA ,FORTALEZA - CE;13236
50053340;BLOCO LARGADINHO FORTAL 2023;8230001;PARA ,12 - CENTRO ,FORTALEZA - CE;13237
540266;VILLAGE E LARGADINHO;8230001;PARA ,12 - CENTRO ,FORTALEZA - CE;13244
10448457;MARIA ISABEL;8230001;VINTE E CINCO DE MARCO ,1063 - CENTRO ,FORTALEZA - CE;13249
11907802;D.M EVENTOS;8230001;RODRIGUES JUNIOR ,208 - CENTRO ,FORTALEZA - CE;13253
13734783;ASSESSORIA DE PRODUCAO;8230001;DEUSDETH COSTA SOUZA ,400 - PAPICU ,FORTALEZA - CE;13258
12104901;CONTATTUS PRODUCOES E EVENTOS;8230001;D (LOT. CENTRO SUL) ,222 - PARANGABA ,FORTALEZA - CE;13259
2543012;BARRA LIVRE;8230001;BERNARDO MANUEL ,7997 - ITAPERY ,FORTALEZA - CE;13262
22885447;ARTE ENTRETENIMENTO;8230001;ADVOGADO FRANCISCO NOVAIS ,190 - CAJAZEIRAS ,FORTALEZA - CE;13265
23364753;FENIX EVENTS;8230001;C ARACAPE ,SN - MONDUBIM ,FORTALEZA - CE;13269
34252626;INOVAR SERVICOS;8230001;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;13279
41302095;TEM PRESENTE;8230001;B DO LOTEAMENTO MRV MAGIS- DENDE ,20 - DENDE ,FORTALEZA - CE;13283
33558358;LTS SERVICOS DE PRODUCOES ARTISTICAS E EVENTOS;8230001;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;13284
35797097;CASA DAS POC - PRODUCOES CRIATIVAS;8230001;SAO PAULO ,32 - CENTRO ,FORTALEZA - CE;13286
50011200;LUIZ FERNANDO NERY LEAO;8230001;FREI MANSUETO - ATE 1330 - LADO PAR ,160 - MEIRELES ,FORTALEZA - CE;13295
50523476;MEETING BARBERPRONORDESTE;8230001;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;13296
52639197;ASSUM PRETO PRODUCOES CULTURAIS E CONSULTORIA;8230001;DOM JOAQUIM ,518 - CENTRO ,FORTALEZA - CE;13299
2787831;FARMACIA TELE JUCA;4771701;ANTONIO SALES ,1530 - ALDEOTA ,FORTALEZA - CE;13302
8580308;REDE DE FARMACIAS UNIAO;4771701;SAO JOAO ,147 - MUCURIPE ,FORTALEZA - CE;13305
9133400;FARMACIA VITALICIA;4771701;1 (LOT PRQ SANTANA I) ,1353 - MONDUBIM ,FORTALEZA - CE;13312
45005015;FARMACIA SALES;4771701;MIGUEL ARAGAO ,1229 - MONDUBIM ,FORTALEZA - CE;13340
46793622;FARMACIA EMANUEL;4771701;SAO JOAO BATISTA ,800 - MONDUBIM ,FORTALEZA - CE;13341
47861087;FARMACIA DO POVO BRASILEIRO;4771701;F (CONJ. CEARA) ,103 - CONJUNTO CEARA I ,FORTALEZA - CE;13344
49007106;FARMACIA DO TRABALHADOR DO JOSE WALTER;4771701;J (CONJ. RESID. PREF. JOSE WALTER) ,130 - PREFEITO JOSE WALTER ,FORTALEZA - CE;13345
865834;FARMACIA PLANALTO;4771701;NOSSA SRA APARECIDA ,42 - PLANALTO DO PICI ,FORTALEZA - CE;13358
4621187;FARMACIA GALDINO;4771701;A (CJ ESPERANCA) ,205 - CONJUNTO ESPERANCA ,FORTALEZA - CE;13361
23446552;FARMACIA SAO LUIZ;4771701;ENGENHEIRO CESAR CALS ,577 - PRAIA DO FUTURO ,FORTALEZA - CE;13362
10749191;DROGAFOR;4771701;OTO DE ALENCAR ,48 - JACARECANGA ,FORTALEZA - CE;13366
10306334;DROGARIAS ULTRA POPULAR;4771701;A (CONJ. CEARA) ,855 - CONJUNTO CEARA I ,FORTALEZA - CE;13376
21448339;FARMACIA CARVALHO;4771701;GENERAL OSORIO DE PAIVA ,1762 - VILA PERY ,FORTALEZA - CE;13378
7739439;DROGARIA BUENO;4771701;A (CONJ. SITIO SAO JOAO) ,825 - JANGURUSSU ,FORTALEZA - CE;13385
15784350;FARMACIA DO TRABALHADOR DO JOSE WALTER;4771701;I (CONJ. PREF. JOSE WALTER) ,1301 - PREFEITO JOSE WALTER ,FORTALEZA - CE;13386
42741257;MEDIFARMA DROGARIAS;4771701;PEDRO PEREIRA ,160 - CENTRO ,FORTALEZA - CE;13395
41317686;FARMACIA GERMANA;4771701;CONSELHEIRO LAFAIETE ,315 - BARRA DO CEARA ,FORTALEZA - CE;13418
63293203;FARMACIA BECAME;4771701;ROSINHA SAMPAIO ,1265 - QUINTINO CUNHA ,FORTALEZA - CE;13426
7964262;FARMAIS;4771701;DOM HENRIQUE ,302 - VILA PERY ,FORTALEZA - CE;13433
16578984;DROGARIA CEARENSE;4771701;L (CONJ. PREF. JOSE WALTER) ,240 - PREFEITO JOSE WALTER ,FORTALEZA - CE;13439
27918138;FARMACIA RJ;4771701;9 ,86 - MONDUBIM ,FORTALEZA - CE;13441
31898990;FARMACIA POUPE MAIS;4771701;A (CJ. RESID.UBIRATAN AGUIAR) ,11 - CAJAZEIRAS ,FORTALEZA - CE;13443
44795723;FARMASHOW;4771701;G (CONJ. RESID. PREF. JOSE WALTER) ,190 - PREFEITO JOSE WALTER ,FORTALEZA - CE;13455
49113596;FARMA FORT;4771701;D (CONJ. PREF. JOSE WALTER) ,531 - PREFEITO JOSE WALTER ,FORTALEZA - CE;13461
51199566;DROGARIA ARAGAO;4771701;FRANCISCO ALMEIDA ,563 - PARQUE SANTA ROSA ,FORTALEZA - CE;13466
51404568;FARMACIA MEGA POPULAR;4771701;JOSE TORRES ,1160 - GRANJA LISBOA ,FORTALEZA - CE;13467
3810143;SISTEMA SAT DE COMUNICACAO;4752100;ODILON BENEVOLO ,786 - MARAPONGA ,FORTALEZA - CE;13472
3207704;STAR CELL;4752100;PEDRO PEREIRA ,873 - CENTRO ,FORTALEZA - CE;13476
22879376;JESYSKELLY VARIEDADES;4752100;II (CJ CIDADE OESTE) ,368 - QUINTINO CUNHA ,FORTALEZA - CE;13494
24195882;I AM UP;4752100;TIBURCIO CAVALCANTI ,1885 - ALDEOTA ,FORTALEZA - CE;13508
45500149;BIG IMPORTS;4752100;7 (CJ GOV TASSO JEREISSATI) ,806 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;13527
48885906;ACESSNET PROVEDOR DE INTERNET;4752100;JOSE PEDRA - ATE 548/549 ,430 - ITAPERI ,FORTALEZA - CE;13530
7681904;ATACAREJO ELETRICA FORTALEZA;4752100;PEDRO I ,639 - CENTRO ,FORTALEZA - CE;13538
11327875;PPCELL;4752100;SYLVINHA TELLES ,320 - CONJUNTO PALMEIRAS ,FORTALEZA - CE;13540
15440287;HENRIK CELL;4752100;SAO PAULO ,567 - CENTRO ,FORTALEZA - CE;13541
16944899;COMERCIAL MAGALHAES;4752100;ODILON BENEVOLO ,598 - MARAPONGA ,FORTALEZA - CE;13543
18313175;INFINITY ASSISTENCIA PERSONALIZADA;4752100;SARGENTO HERMINIO SAMPAIO - DE 902 A 2148 - LADO P ,1354 - MONTE CASTELO ,FORTALEZA - CE;13544
20066389;TUDO ELETRICO;4752100;PEDRO PEREIRA ,1028 - CENTRO ,FORTALEZA - CE;13547
23942721;PONTO CARD;4752100;SAO PAULO ,32 - CENTRO ,FORTALEZA - CE;13550
30900648;AGRADA TECH;4752100;130 (CJ TUPAN MIRIM) ,83 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;13556
5693030;TI SOLUCOES;4752100;DR PROCOPIO ,1315 - MONDUBIM ,FORTALEZA - CE;13582
10851402;MC INFORTEC SOLUCOES EM TECNOLOGIA;4752100;VILA NOVA (CURIO) ,789 - GUAJERU ,FORTALEZA - CE;13586
21167229;NVBCONSULTORIA;4752100;L (CJ PREFEITO JOSE WALTER) ,1280 - PREFEITO JOSE WALTER ,FORTALEZA - CE;13591
15069167;COMFORT TECH;4752100;9 (CJ SITIO DO CORREGO) ,112 - MONDUBIM ,FORTALEZA - CE;13598
19572116;ITECH;4752100;DOUTOR PERGENTINO MAIA - ATE 1569/1570 ,421 - MESSEJANA ,FORTALEZA - CE;13603
40138716;PANDA CELL;4752100;DEMETRIO MENEZES - ATE 3930 - LADO PAR ,3526 - ANTONIO BEZERRA ,FORTALEZA - CE;13620
18508920;THIANNE CONSULTORIA;6822600;RUA 13 ,1701 - CONJUNTO DOS BANCARIOS ,FORTALEZA - CE;13654
13450058;FEIRA DO BURADO DA GIA;6822600;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;13656
3640438;ATLANTICA IMOVEIS;6822600;CORONEL CARVALHO ,1556 - VILA VELHA ,FORTALEZA - CE;13658
22881844;BJ ADMINISTRACAO;6822600;WALT DISNEY ,868 - JARDIM GUANABARA ,FORTALEZA - CE;13660
28206542;ADM IMOVEIS;6822600;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;13666
33370896;FIUZA & ASSOCIADOS;6822600;JOAO FIDELIS (BAIRRO SAO BENTO) ,92 - SAO BENTO ,FORTALEZA - CE;13677
47281655;RAFFAEL SALDANHA ADMINISTRACAO DE CONDOMINIOS;6822600;A DO LOTEAMENTO MESSEJANA ,30 - PAUPINA ,FORTALEZA - CE;13688
45661322;AN30 EMPREENDIMENTOS;6822600;13 DE MAIO ,1116 - FATIMA ,FORTALEZA - CE;13745
16963732;HR ASSESSORIA IMOBILIARIA;6822600;XXIV ,3050 - QUINTINO CUNHA ,FORTALEZA - CE;13764
19119997;OFE EMPREENDIMENTOS;6822600;13 DE MAIO ,1116 - FATIMA ,FORTALEZA - CE;13767
43462261;LUYMARA PSI;8650003;JOAO CORDEIRO ,814 - PRAIA DE IRACEMA ,FORTALEZA - CE;13814
51269907;CZAR & CONSULTA AO PSICOLOGO;8650003;DOIS DO LOTEAMENTO FERNANDO JORGE DIAS DE SOUZA ,57 - CAMBEBA ,FORTALEZA - CE;13888
41407552;CEMP CENTRO DE ESTUDOS EM PSICOLOGIA;8650003;TOMAS ACIOLI ,576 - ALDEOTA ,FORTALEZA - CE;13892
17951897;CLINICA ARCADIA PSICOLOGIA;8650003;13 DE MAIO ,1116 - FATIMA ,FORTALEZA - CE;13897
30760601;33.3;8650003;SILVA PAULET - DE 766/767 A 1889/1890 ,1854 - ALDEOTA ,FORTALEZA - CE;13903
35775356;ENLACE;8650003;TIBURCIO CAVALCANTI ,1675 - ALDEOTA ,FORTALEZA - CE;13908
36480024;PERSPECTIVA PSICOLOGIA;8650003;JOAO ALVES DE ALBUQUERQUE ,331 - PARQUE MANIBURA ,FORTALEZA - CE;13910
40966549;FHENIX CONSULTORIO DE PSICOLOGIA E PRATICAS EM SAUDE;8650003;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;13919
48009845;GNS PSICOLOGIA CLINICA;8650003;418 DO CONJUNTO HABITACIONAL SAO CRISTOVAO ,251 - JANGURUSSU ,FORTALEZA - CE;13925
48321233;CLINICA CRIANDO E DESENVOLVENDO;8650003;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;13930
49010409;PASSO A PASSO PSI;8650003;7 (CONJ. HERMES PEREIRA) ,100 - BARRA DO CEARA ,FORTALEZA - CE;13933
21590417;W & N CORRETORA DE SEGUROS;6622300;DOS COQUEIROS (LOT CIDADE ECOLOGICA) ,261 - EDSON QUEIROZ ,FORTALEZA - CE;13965
19060140;INTEGRO SEGUROS;6622300;DESEMBARGADOR JUCA FILHO ,97 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;13969
29948128;AF CORRETORA DE SEGUROS;6622300;LEON GRADVOL ,121 - MARAPONGA ,FORTALEZA - CE;13976
42506209;CALIS CORRETORA DE SEGUROS;6622300;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;13987
44679440;MGSEG CORRETORA DE SEGUROS;6622300;THEODORICO BARROSO ,843 - MONTESE ,FORTALEZA - CE;13992
48460459;DEM CORRETORA DE SEGUROS;6622300;111 DO LOTEAMENTO CONJUNTO TUPAN MIRIM ,85 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;13995
11234514;RSF SEGUROS;6622300;SAO PAULO ,32 - CENTRO ,FORTALEZA - CE;14011
15812023;FAVO CORRETORA DE SEGUROS;6622300;NS 03 ,36 - PARQUE IRACEMA ,FORTALEZA - CE;14012
13684239;MAIS SEGURO CORRETORA DE SEGUROS E PLANOS DE SAUDE;6622300;SEN VIRGILIO TAVORA ,99 - MEIRELES ,FORTALEZA - CE;14013
12116651;IDEIAS;6622300;SILVA JATAY ,15 - MEIRELES ,FORTALEZA - CE;14058
22776902;JACKSONMACEDO CORRETORA E REPRESENTACOES;6622300;DOM JOAQUIM ,487 - CENTRO ,FORTALEZA - CE;14064
51657193;INOVE SAUDE;6622300;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;14107
14739840;RIVAPAN;1091102;CREUZA ROQUE ,283 - VILA MANOEL SATIRO ,FORTALEZA - CE;14116
7215774;LANLAN INDUSTRIA DE ALIMENTOS;1091102;R (LOT PARQUE MONTENEGRO II) ,111 - PREFEITO JOSE WALTER ,FORTALEZA - CE;14131
34536549;D. VALILA;1091102;XXVI (CIDADE OESTE) ,54 - QUINTINO CUNHA ,FORTALEZA - CE;14133
176630;PANIFICADORA MARCIA;1091102;GABRIEL FIUZA ,216 - VILA PERY ,FORTALEZA - CE;14148
2474616;PANELEITE;1091102;TAQUARI ,1070 - BOM SUCESSO ,FORTALEZA - CE;14151
4905695;ESKINA DO BOLO;1091102;CANUTO DE AGUIAR ,1465 - VARJOTA ,FORTALEZA - CE;14158
23582729;PANIFICADORA DOM BOSCO;1091102;AUDISIO PINHEIRO ,1411 - HENRIQUE JORGE ,FORTALEZA - CE;14159
9313414;VO AUXI;1091102;430 (CONJ. CEARA I) ,64 - CONJUNTO CEARA I ,FORTALEZA - CE;14165
20340556;AKIMIX PAES & CIA;1091102;JULIO MACIEL ,1009 - MANUEL SATIRO ,FORTALEZA - CE;14167
21491943;PAO COM ARTE;1091102;SAO MANUEL ,1217 - MANUEL SATIRO ,FORTALEZA - CE;14172
25135787;DOCE SOLERO;1091102;4 (CONJ. RESID. PEQUENO MONDUBIM) ,59 - MONDUBIM ,FORTALEZA - CE;14173
30405243;PANIFICADORA TERESINHA DE LISIEUX;1091102;IRACY DE SOUZA ,491 - BOA VISTA ,FORTALEZA - CE;14180
32009424;DANNY CAKE;1091102;C (CJ SITIO SAO JOAO) ,352 - JANGURUSSU ,FORTALEZA - CE;14183
33819548;CAMILA DOCE IDEIA;1091102;4 (CONJ. HAB. RESID. MARTIM SOARES MORENO) ,135 - SERRINHA ,FORTALEZA - CE;14184
34925398;EMPORIO CEARENSE - DELICATESSEN;1091102;ENGENHEIRO LEAL LIMAVERDE ,1198 - SAPIRANGA-COITE ,FORTALEZA - CE;14185
39689885;GI BOLOS E TORTAS GOURMET;1091102;4 (CONJ. CAMPO DOS INGLESES) ,246 - JARDIM CEARENSE ,FORTALEZA - CE;14192
27369585;G.S.CECILIA;1091102;PROFESSOR HELOISA FERREIRA LIMA ,1142 - SERRINHA ,FORTALEZA - CE;14197
3582752;PANIFICADORA PERY;1091102;GENERAL  OSRIO  DE  PAIVA ,1665 - VILA  PERI ,FORTALEZA - CE;14207
63299226;DOM GULA;1091102;DOM GERONIMO ,686 - FARIAS BRITO ,FORTALEZA - CE;14212
2122388;PAO DA VIDA;1091102;VER. PEDRO PAULO ,833 - PQUE MANIBURA ,FORTALEZA - CE;14219
2234826;TELE TORTAS, DOCES E SALGADOS;1091102;VICOSA ,87 - MONTESE ,FORTALEZA - CE;14220
