CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID;LAT;LON
31076562;FABULOSA TUPPERWARE;7319003;JARDIM SILVEIRA ,621 - NOVO MONDUBIM ,FORTALEZA - CE;15572;-3.8063931;-38.5881881
52004492;THE MANIA ACAI 4;5611203;ROSA CRUZ ,451 - JARDIM CEARENSE ,FORTALEZA - CE;4849;-3.7999265;-38.5650229
34969214;CONSOLID SEGUROS;6622300;GUILHERME ROCHA ,218 - CENTRO ,FORTALEZA - CE;14091;-3.7268221;-38.52821993030916
31162353;RM OFTALMOLOGIA;8630503;PROFESSOR DIAS DA ROCHA ,1511 - ALDEOTA ,FORTALEZA - CE;5428;-3.7425641;-38.4937854
28298695;REAL CREDITO;8291100;TENENTE JURANDIR ALENCAR ,18 - MESSEJANA ,FORTALEZA - CE;14679;-3.8319249;-38.49514542785853
8472711;ALLUG SOLUCOES EM EVENTOS;9511800;CONSELHEIRO GOMES DE FREITAS ,5000 - SAPIRANGA ,FORTALEZA - CE;16328;-3.7955484;-38.4774055
24462214;D VERAS ESPACO DE BELEZA;9602501;EDILSON BRASIL SOARES ,2681 - EDSON QUEIROZ ,FORTALEZA - CE;10220;-3.7875577;-38.46167383255566
21604498;MERCADINHO ACOPIARA;4712100;ROSINHA SAMPAIO ,940 - JARDIM GUANABARA ,FORTALEZA - CE;3829;-3.7248182;-38.5953264
17003562;MILESTONE - CONSULTORIA EM GESTAO DE PROJETOS;8211300;JOAQUIM FELICIO ,179 - MESSEJANA ,FORTALEZA - CE;374;-3.8304127;-38.4886098
11136236;CAIXA ESCOLAR DOM HELDER CAMARA;8550301;ROSINHA SAMPAIO ,1157 - QUINTINO CUNHA ,FORTALEZA - CE;15964;-3.72699765;-38.58918032121818
40629331;PLP INDUSTRIA;1412601;ANTONIO DIVINO ,194 - MONDUBIM ,FORTALEZA - CE;4077;-3.8044333;-38.5610379
30588728;PLANETA FESTA;4789099;WASHINGTON SOARES ,4650 - CAMBEBA ,FORTALEZA - CE;11715;-3.79993165;-38.47989316676866
46902914;LG CONSULTORIA;8599604;NOGUEIRA ACIOLI ,1505 - CENTRO ,FORTALEZA - CE;5783;-3.7354771;-38.5185207
47293193;REDES VALENTE LOJA SHOPPING;4789099;LUCIANO CARNEIRO ,1333 - PARREAO ,FORTALEZA - CE;11670;-3.76004445;-38.534801025299785
14378670;DENN LYN SERVICOS E COMERCIO;4619200;91 ,41 - JOSE WALTER ,FORTALEZA - CE;12855;-3.8327203;-38.5542658
32729016;MANSAO NORDESTE ENTRETENIMENTO;7490104;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;11561;-3.73520475;-38.506581427618855
97544140;PANIFICADORA MAIRA;1091102;GENERAL PIRAGIBE ,1110 - AMADEU FURTADO ,FORTALEZA - CE;14229;-3.742872;-38.5569102
42187573;BOBS;5611201;GERMANO FRANCK ,300 - PARANGABA ,FORTALEZA - CE;2563;-3.7761864;-38.5612029
13204174;FRATELLI LA PASTA;5611201;DESEMBARGADOR GONZAGA ,609 - PARQUE IRACEMA ,FORTALEZA - CE;2439;-3.8010348;-38.4973437
41562265;MERCADINHO BARROS;4712100;AURELIO SAMPAIO ,220 - AEROLANDIA ,FORTALEZA - CE;3755;-3.7732763;-38.51413840994335
11036808;HL SERVICOS;8630503;RUI BARBOSA ,2817 - JOAQUIM TAVORA ,FORTALEZA - CE;5075;-3.7477253;-38.51299864588037
46838275;LOJA DO ACO;4744099;TENENTE ROMA ,902 - ALTO DA BALANCA ,FORTALEZA - CE;8385;-3.7668474;-38.50937899214876
19320224;ESPACO DE ESTETICA ANA PAULA MOURA;9602502;JOVITA FEITOSA ,2746 - PARQUELANDIA ,FORTALEZA - CE;15294;-3.74085065;-38.56222316207179
7676621;CAPITAO PRAIA BAR;5611201;ZEZE  DIOGO ,5515 - PRAIA DO FUTURO ,FORTALEZA - CE;1872;-3.7328411;-38.4568787
4794613;A R MERCADINHO E VARIEDADES;4712100;ALANIS MARIA LAURINDO DE OLIVEIRA ,182 - CONJUNTO CEARA I ,FORTALEZA - CE;3796;-3.7636031;-38.6042345
16571666;PIZZARIA E PASTELARIA - O EVANDRO;5611203;RAUL UCHOA ,107 - BOM FUTURO ,FORTALEZA - CE;4729;-3.7607563;-38.5453162
12602798;FAZ CONSTRUCAO;4120400;DOM MANUEL DE MEDEIROS ,692 - PARQUELANDIA ,FORTALEZA - CE;2684;-3.738537;-38.5581446
48448167;WG CONSULTORIA;8211300;JOVITA FEITOSA ,554 - PARQUE ARAXA ,FORTALEZA - CE;906;-3.73809675;-38.54906266835541
7366109;FACELL;4752100;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;13549;-3.7554302;-38.48876588454546
23021185;LC GESTAO E EMPREENDIMENTOS;7020400;PERBOYRE E SILVA ,68 - CENTRO ,FORTALEZA - CE;6434;-3.7287452;-38.5264202
2922724;MERCADINHO TRIUNFO;4712100;PROFESSOR CARVALHO ,3088 - JOAQUIM TAVORA ,FORTALEZA - CE;3749;-3.7517014;-38.51534939369965
33605776;CJHENRIQUE;4110700;BENJAMIM BRASIL ,SN - MONDUBIM ,FORTALEZA - CE;7921;-3.8100019;-38.554911
38561059;L Q CONSTRUCOES E TRANSPORTES;4120400;JAMACARU ,1917 - JANGURUSSU ,FORTALEZA - CE;3280;-3.8416553;-38.5206565
5433566;EDIFICIO LENINGRADO;8112500;RD. JOSE LOURENCO ,440 - MEIRELES ,FORTALEZA - CE;7450;-3.7289653;-38.5059809
45434160;ACSP ENGENHARIA;7112000;WASHINGTON SOARES ,4835 - JOSE DE ALENCAR ,FORTALEZA - CE;6892;-3.80251465;-38.47904703555936
12152373;HABITNET 02;6821801;GENERAL CORDEIRO NETO ,1655 - MONDUBIM ,FORTALEZA - CE;9492;-3.8207826;-38.5753863
34894430;PAGODE DA DIRETORIA;5611201;ANTONIO JUSTA ,3525 - MEIRELES ,FORTALEZA - CE;2010;-3.72917695;-38.48928257954545
7245069;MBCAR VEICULOS;4511102;JOSE CANDIDO ,279 - MONTE CASTELO ,FORTALEZA - CE;11888;-3.7271729;-38.55051855059687
21380194;CHANGE INTERCAMBIO;7911200;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;15035;-3.7413961;-38.4873288
53147467;AMANDA CAVALCANTE CORRETORA;6821801;VIENA WEYNE ,430 - CAMBEBA ,FORTALEZA - CE;9456;-3.8016798;-38.49056588075503
46724444;VENDAS;4744099;NOGUEIRA ACIOLI ,1505 - CENTRO ,FORTALEZA - CE;8202;-3.7354771;-38.5185207
6179799;SOL RENT A CAR;7711000;MONSENHOR TABOSA ,1071 - MEIRELES ,FORTALEZA - CE;12402;-3.7248255;-38.51140745366962
17579879;PET'S ESTILOSOS;4781400;EDSON MARTINS ,3594 - GRANJA LISBOA ,FORTALEZA - CE;1044;-3.7830204;-38.6225779
38077402;JALIMA CORRETORA DE SEGUROS;6622300;DOM LUIS ,906 - ALDEOTA ,FORTALEZA - CE;13984;-3.7347298;-38.4934102
17006468;DNC TI;9511800;JAGUARETAMA ,73 - ALDEOTA ,FORTALEZA - CE;16251;-3.7366303;-38.5161138
44429178;PMX CONSULTORIA EM TI;6204000;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;15144;-3.7413961;-38.4873288
35644887;HELA CONTABILIDADE;6920601;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;6366;-3.73920265;-38.47292863540481
13164461;PROGETTO IMOVEIS;6810201;DIOGO ,11 - CENTRO ,FORTALEZA - CE;13028;-3.7293007;-38.5355428
10491546;LENITA NEGRAO CONFECCOES;4781400;DESEMBARGADOR LAURO NOGUEIRA ,1500 - PAPICU ,FORTALEZA - CE;1312;-3.7410039;-38.4737697
11631869;HAILIVING INTERNATIONAL COMPANY;7020400;TRAJANO DE MEDEIROS ,2999 - PRAIA DO FUTURO I ,FORTALEZA - CE;6707;-3.7363599;-38.4619
41331893;RENOVA SOLUCOES;6204000;EUCLIDES ONOFRE DE SOUZA ,270 - SAPIRANGA / COITE ,FORTALEZA - CE;15162;-3.7982462;-38.47841168279467
13181147;C ROCHA ARQUITETURA;4120400;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;2921;-3.7881744;-38.47970119529657
10693420;IAGEE - INSTITUTO DE AVALIACAO GESTAO & EDUCACAO;7020400;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;6432;-3.7413961;-38.4873288
17253701;BUREAU EVENTO;8230001;SANTOS DUMONT ,2789 - ALDEOTA ,FORTALEZA - CE;13151;-3.7329008;-38.509812246842685
17086765;LOTRANS;7911200;ALEMANHA ,223 - ITAPERI ,FORTALEZA - CE;15082;-3.780934;-38.55984579969432
31558857;SANCTORUM;8599604;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;5582;-3.74735095;-38.51925908580248
53827201;ALINE CORDEIRO;8630503;PONTES VIEIRA ,2340 - DIONISIO TORRES ,FORTALEZA - CE;5363;-3.75158775;-38.50055744473138
4700344;TURISPLAN TRANSPORTE E TURISMO;4930202;MOACIR MACHADO ,264 - VILA UNIAO ,FORTALEZA - CE;10723;-3.7690815;-38.5301377
3575199;ANGEL VARIEDADES;4755502;LUCIANO CARNEIRO ,1333 - VILA UNIAO ,FORTALEZA - CE;16159;-3.7690387;-38.53733013127095
19251585;JUSTINO DISTRIBUIDORA;4712100;JOAQUIM NABUCO ,166 - MEIRELES ,FORTALEZA - CE;3823;-3.72664545;-38.49877033115183
37236402;HEALTH MEDIC BRAZIL ONE;8610102;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;14471;-3.7410653;-38.4985591
2038595;LA CREPERIE;5611203;SANTOS DUMONT ,3131 - ALDEOTA ,FORTALEZA - CE;4878;-3.7362064;-38.4969059
53161990;NEXUS SOLUCOES & SERVICOS DE TECNOLOGIA;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;965;-3.74735095;-38.51925908580248
8393533;LOREN IMOBILIARIA;4110700;DRAGAO DO MAR ,372 - PRAIA DE IRACEMA ,FORTALEZA - CE;7864;-3.72221695;-38.51762596819662
45348512;T. MOTA ENGENHARIA;7112000;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;7152;-3.7538641;-38.4906286
32303571;CB FARDAMENTOS;4781400;AZEVEDO BOLAO ,979 - PARQUELANDIA ,FORTALEZA - CE;1136;-3.7358466;-38.5529664
10250487;DESTAK CABELEREIROS;9602501;CARLOS ALBERTO GALVAO ,54 - ALDEOTA ,FORTALEZA - CE;10122;-3.7387325;-38.5108933
46093095;P COSTA PSICOLOGIA E ENSINO;8650003;SENADOR VIRGILIO TAVORA ,1500 - ALDEOTA ,FORTALEZA - CE;13923;-3.7376609;-38.4934601
15674814;LUMIAR PRODUCOES;8230001;BOTELHO MAGALHAES ,141 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;13207;-3.7971959;-38.491053511243
7993359;BEBELU SANDUICHES;5611203;BARAO DE STUDART ,2200 - ALDEOTA ,FORTALEZA - CE;4703;-3.7336102;-38.5062334
48912450;MULHERES DE GAS;8211300;CAPITAO ARAGAO ,220 - ALTO DA BALANCA ,FORTALEZA - CE;602;-3.7651239;-38.5141023
48260674;AUTOVEGA SERVICOS AUTOMOTIVOS;4520001;AMSTERDA ,1285 - DIAS MACEDO ,FORTALEZA - CE;9939;-3.788856;-38.5281883
32851508;PRIME CONSTRUCOES;4120400;VICENTE LINHARES ,521 - ALDEOTA ,FORTALEZA - CE;3279;-3.7421436;-38.4997104
43822458;KOS SERVICOS MEDICOS;8610102;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;14480;-3.73920265;-38.47292863540481
47809526;OTICA PREFERENCIAL;4774100;ALANIS MARIA LAURINDO DE OLIVEIRA ,17 - CONJUNTO CEARA I ,FORTALEZA - CE;11340;-3.7638332;-38.602432
46025591;MC INJECAO ELETRONICA;4520001;VENEZUELA ,309 - MONTESE ,FORTALEZA - CE;9934;-3.76644185;-38.54641188920454
7270294;CENTRO EDUCACIONAL PIAGET;8513900;CAP JUSTINO FERREIRA RAMOS ,486 - CURIO ,FORTALEZA - CE;16656;-3.8197728;-38.4731558
9418875;BABEARIA CABECA;9602501;SANTOS DUMONT ,3130 - ALDEOTA ,FORTALEZA - CE;10276;-3.7368962;-38.49708
45205413;IRAN SOUZA - NEGOCIOS IMOBILIARIOS;6821801;PEDRO BORGES ,33 - CENTRO ,FORTALEZA - CE;9521;-3.7282138;-38.5275682
37030155;LINGERIE CARVALHO;4781400;JOSE AVELINO ,76 - CENTRO ,FORTALEZA - CE;1771;-3.7223218;-38.5204987
28187820;MV FIT ACADEMIA;9313100;CORONEL FABRICIANO ,1285 - GRANJA PORTUGAL ,FORTALEZA - CE;9770;-3.7843116;-38.6032531
46098050;REGULARIZE NEGOCIOS IMOBILIARIOS;8219999;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;14399;-3.7265218;-38.5295116
23376894;DMETAL;4781400;MONSENHOR TABOSA ,529 - PRAIA DE IRACEMA ,FORTALEZA - CE;1695;-3.72371385;-38.514574557496445
43177949;BSS CONSULTORIA & SOFTWARE;6209100;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;8777;-3.74735095;-38.51925908580248
22192550;FITFAT;5611201;DOUTOR ERNESTO MONTEIRO ,1305 - SAPIRANGA / COITE ,FORTALEZA - CE;2491;-3.7889204;-38.4708881
22052940;CARAUBAS MED;8610102;MATO GROSSO ,251 - PAN AMERICANO ,FORTALEZA - CE;14419;-3.7562137;-38.5632072
39395299;KAYATO SUSHI;5620104;CAPITAO JUSTINO FERREIRA RAMOS ,655 - LAGOA REDONDA ,FORTALEZA - CE;14952;-3.8290924;-38.474945
49639639;FALCAO SL;6201501;COSTA BARROS ,1639 - ALDEOTA ,FORTALEZA - CE;12763;-3.7321468;-38.5060611
27937484;ORAL CLINIC;8630504;PEDRO DANTAS ,201 - DIAS MACEDO ,FORTALEZA - CE;7694;-3.7867275;-38.5171959
5587684;GP TRANSPORTES E ESCAVACOES;4930202;CAPITAO HUGO BEZERRA ,230 - BARROSO ,FORTALEZA - CE;10633;-3.8204436;-38.5073192
26416126;J2A NEGOCIOS EMPRESARIAS;8219999;NOGUEIRA ACIOLI ,996 - CENTRO ,FORTALEZA - CE;14275;-3.7326642;-38.5178983
44305156;R3 VEICULOS;7490104;PEREIRA FILGUEIRAS ,1310 - ALDEOTA ,FORTALEZA - CE;11475;-3.7294369;-38.5095745
6929251;COLEGIO PROVECTO;8513900;GODOFREDO MACIEL ,2106 - MARAPONGA ,FORTALEZA - CE;16626;-3.7935133;-38.56941680317101
38223623;MARCIO DO REGO LIMA DIAS;7111100;ODILON GUIMARAES ,2249 - CURIO ,FORTALEZA - CE;15853;-3.8226166;-38.4773389
46445609;EDNARDO CAR AUTO CENTER;4520001;PRESIDENTE CASTELO BRANCO ,6125 - CARLITO PAMPLONA ,FORTALEZA - CE;10024;-3.713065;-38.550904
6062946;AAPB ASSOCIACAO;9430800;SANTOS DUMONT ,3131 - ALDEOTA ,FORTALEZA - CE;8479;-3.7362064;-38.4969059
37486522;GOCLEAR;8630504;CARAPINIMA ,2200 - BENFICA ,FORTALEZA - CE;7747;-3.738902;-38.5396771
29924259;SANTA GRASSE;8211300;BEIRA MAR ,3958 - MUCURIPE ,FORTALEZA - CE;446;-3.7232476;-38.4854214
42290244;VYSE;7490104;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;11578;-3.74735095;-38.51925908580248
40152536;CONSORCIO CCS - JMV;4120400;FIRMINO ROCHA AGUIAR ,801 - GUARARAPES ,FORTALEZA - CE;3019;-3.76301155;-38.4849286932898
10968984;SAFETY CAR LOCACOES;7711000;SILVA PAULET ,1396 - ALDEOTA ,FORTALEZA - CE;12544;-3.7363083;-38.5061693
23332362;WOOL CASES;4752100;JOVITA FEITOSA ,2580 - PARQUELANDIA ,FORTALEZA - CE;13599;-3.7403631;-38.5603165
29782062;EXCLUSIVE CAR;4511102;CORONEL HELDER BENEVIDES ,114 - GUARARAPES ,FORTALEZA - CE;11924;-3.75942505;-38.48715176055195
11080472;MERCADINHO DOIS IRMAOS;4712100;DIOGUINHO ,1251 - VICENTE PINZON ,FORTALEZA - CE;3596;-3.7283844;-38.4605116
46743058;PROCONTABIL;6920601;PINTO MADEIRA ,189 - CENTRO ,FORTALEZA - CE;6101;-3.7303014;-38.5233863
15463236;O ESPECIALISTA;4520001;RIBEIRO JUNIOR ,214 - JOQUEI CLUBE ,FORTALEZA - CE;9886;-3.7724742;-38.5763367
23371153;EXITO IMOVEIS E CREDITOS;6821801;SANTOS DUMONT ,2828 - ALDEOTA ,FORTALEZA - CE;9504;-3.7363774;-38.4997069882904
52769746;FORT HOTEIS;7911200;VINTE E UM DE ABRIL ,243 - BELA VISTA ,FORTALEZA - CE;15062;-3.74723925;-38.56345709515385
23082061;NOVO CONCEITO IMOBILIARIO;6821801;ANTONIO SALES ,1885 - DIONISIO TORRES ,FORTALEZA - CE;9577;-3.743805;-38.5068084
39532161;BALAO ENCANTADO;4781400;IMPERATRIZ ,1249 - BARROSO ,FORTALEZA - CE;1173;-3.8245633;-38.514766
47312985;TONY CONSTRUCOES E EMPREENDIMENTOS;4120400;PERO COELHO ,196 - CENTRO ,FORTALEZA - CE;2830;-3.73312635;-38.523121187133256
10797312;KRC CONSULTORES;8599604;BEZERRA DE MENEZES ,1250 - SAO GERARDO ,FORTALEZA - CE;5846;-3.7335736;-38.559395593325306
37087072;SMART SAUDE +;8630503;MANUEL CASTELO BRANCO ,578 - MESSEJANA ,FORTALEZA - CE;5106;-3.8325638;-38.4902311
23731352;MAB NEGOCIOS;7020400;DOM LUIS ,807 - MEIRELES ,FORTALEZA - CE;6558;-3.73389575;-38.4940626653998
36264328;JP ENGENHARIA;8211300;DOM LUIS ,300 - ALDEOTA ,FORTALEZA - CE;779;-3.7333012;-38.49881245674792
11828886;FARMACIA DR. SERGIO;4771701;PASTEUR ,612 - CARLITO PAMPLONA ,FORTALEZA - CE;13363;-3.7182215;-38.561195
51606157;CRESCER ESPACO TERAPEUTICO;8650004;FRANCISCO SA ,2420 - JACARECANGA ,FORTALEZA - CE;16466;-3.7204678;-38.5480577
14875169;CONSTRUTORA DJV;4120400;VICENTE PADILHA ,533 - VILA UNIAO ,FORTALEZA - CE;2737;-3.76609045;-38.53761915205477
21579452;PIRANGI;8610102;MATO GROSSO ,251 - PAN AMERICANO ,FORTALEZA - CE;14507;-3.7562137;-38.5632072
45735252;LAND BANK ENERGY;6822600;SANTOS DUMONT ,1510 - ALDEOTA ,FORTALEZA - CE;13790;-3.732587;-38.5104486
39951044;FACILITA ALUGUEL DE CARROS;7711000;BERNARDO MANUEL ,7143 - SERRINHA ,FORTALEZA - CE;12505;-3.7801875;-38.5455194
2952514;ACADEMIA TROPICAL CENTER;9313100;MALMEQUER ,579 - SERRINHA ,FORTALEZA - CE;9790;-3.7898528;-38.5381387
15634976;VILLA JARDIM CASCAVEL I;6810201;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;13034;-3.7413961;-38.4873288
50879272;VITAE 85;5611201;HEROIS DO ACRE ,465 - PASSARE ,FORTALEZA - CE;2119;-3.803495;-38.53412570167575
31588606;INTIMISSIMI IGUATEMI;4781400;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;1133;-3.7554302;-38.48876588454546
5871033;CONFEITARIA ZEN;1091102;BARAO DE STUDART ,1373 - ALDEOTA ,FORTALEZA - CE;14152;-3.7360703;-38.5068
50560207;SAKK BANK;7490104;GOIANIA ,251 - HENRIQUE JORGE ,FORTALEZA - CE;11540;-3.763992;-38.585919
40550365;DOCG.;4789004;TORRES CAMARA ,1130 - ALDEOTA ,FORTALEZA - CE;14831;-3.7376545;-38.5014459
26528425;URBAN MOTORS;4511102;ELISEU UCHOA BECCO ,63 - GUARARAPES ,FORTALEZA - CE;11996;-3.7589465;-38.486245584818974
34372444;ETICA ENERGIA SOLAR;4321500;DESEMBARGADOR LEITE ALBUQUERQUE ,832 - ALDEOTA ,FORTALEZA - CE;12122;-3.7388175;-38.4937374
44565630;ACONCHEGO;5611203;DOUTOR JOAO MOREIRA ,143 - CENTRO ,FORTALEZA - CE;4632;-3.72344735;-38.52601366035948
41290617;ESPERANCA SERVICOS;8211300;725 ,200 - CONJUNTO CEARA II ,FORTALEZA - CE;812;-3.7714471;-38.6037871
51571539;ANA AFIF QUEIROZ;8630503;PONTES VIEIRA ,2340 - DIONISIO TORRES ,FORTALEZA - CE;5519;-3.75158775;-38.50055744473138
29871060;MANDACARU ARQUITETURA;7111100;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;15812;-3.7881744;-38.47970119529657
24449691;IEADICE;9491000;ROSINHA SAMPAIO ,1255 - JARDIM GUANABARA ,FORTALEZA - CE;10404;-3.7265867;-38.5900383
7342843;SORVETERIA 50 SABORES;5611203;13 DE MAIO ,805 - FATIMA ,FORTALEZA - CE;4496;-3.7514259;-38.5270624
17341846;ABL CONSTRUCAO E LOCACOES;4120400;PROFESSOR GOMES DE MATOS ,798 - BOM FUTURO ,FORTALEZA - CE;3176;-3.7601093;-38.5449138
53440033;DLUXO;4781400;FLORIANOPOLIS ,1112 - HENRIQUE JORGE ,FORTALEZA - CE;1867;-3.7593126;-38.590403124181016
4207923;CLUBINHO DO ARI;8513900;EDILSON BRASIL SOARES ,291 - EDSON QUEIROZ ,FORTALEZA - CE;16586;-3.7876864;-38.4605651
52936414;ARTEFLEBOS SERVICOS MEDICOS;8610102;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;14446;-3.7538641;-38.4906286
2928566;NOVO TEMPO AUTOMOVEIS;7711000;OLIVEIRA PAIVA ,1840 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;12458;-3.7957218;-38.4920152
53326879;VLA SERVICOS DE ESCRITORIO;8211300;ROMEU MARTINS ,855 - MONTESE ,FORTALEZA - CE;968;-3.76432755;-38.55600066088687
35433230;S2 BARBEARIA;9602501;FRANCISCO HOLANDA ,881 - DIONISIO TORRES ,FORTALEZA - CE;10236;-3.7493442;-38.5025918
24825057;PLASTCENTER;4789099;TERESA CRISTINA ,113 - CENTRO ,FORTALEZA - CE;11710;-3.7217058;-38.5348674
46495154;MANDALA DOURADA SERVICOS;8599604;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;5781;-3.7410653;-38.4985591
1661414;MACHINE'S CENTER;7112000;CORONEL LUIS FIDELIS ,1700 - SAO BENTO ,FORTALEZA - CE;6796;-3.8494605;-38.4768697
51865440;ERLANE OLIVEIRA DEPILACAO & CLINICA DE BELEZA;9602501;DESEMBARGADOR WALDEMAR ALVES PEREIRA ,591 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;10336;-3.7705729;-38.4979881
50803726;BARRETO MKT;8211300;DOUTOR JOSE LOURENCO ,510 - MEIRELES ,FORTALEZA - CE;282;-3.72873755;-38.50619744552667
49570163;FORTAL 4;7711000;SANTOS DUMONT ,1687 - ALDEOTA ,FORTALEZA - CE;12448;-3.7323837;-38.508746807397685
41397889;FISIOPILATES;8650004;NOGUEIRA ACIOLI ,1717 - JOAQUIM TAVORA ,FORTALEZA - CE;16455;-3.738705;-38.51961068786214
27324238;GRAND BRIGADERIA;5611203;DELMIRO GOUVEIA ,1100 - VARJOTA ,FORTALEZA - CE;4768;-3.7348368;-38.4881328
21965411;MUNDLAR TRANSPORTES;4930202;REJANE ,180 - NOVO MONDUBIM ,FORTALEZA - CE;10743;-3.8055553;-38.58510494164548
32161943;JUCELIA LEMOS CORRETORA DE SEGUROS;6622300;WASHINGTON SOARES ,2155 - EDSON QUEIROZ ,FORTALEZA - CE;14085;-3.77775835;-38.48115504538416
5603871;CONDOMINIO DE CONSTRUCAO EDIFICIO CURACAU RESIDENCE;8112500;DEPUTADO MOREIRA DA ROCHA ,1303 - MEIRELES ,FORTALEZA - CE;7298;-3.7273068;-38.5042089
11314447;VICTOR HUGO SAUDE;6622300;HERACLITO GRACA ,342 - CENTRO ,FORTALEZA - CE;14015;-3.7348526;-38.5214969
41836860;RB MEDICOS ASSOCIADOS;8630503;FELINO BARROSO ,801 - FATIMA ,FORTALEZA - CE;5124;-3.7487589;-38.52780016632085
6311553;STELA MACHADO;8112500;INACIO VASCONCELOS ,930 - CAMBEBA ,FORTALEZA - CE;7313;-3.810766;-38.491461570909095
26972891;F.B.MOTOS;4541206;GENERAL CLARINDO DE QUEIROZ ,932 - CENTRO ,FORTALEZA - CE;16518;-3.7318787;-38.532503
11098375;UNIDDADE EXECUTORA JUAREZ TAVORA;8550301;MINISTRO JOAQUIM BASTOS ,747 - FATIMA ,FORTALEZA - CE;15958;-3.7516562;-38.53128559407073
51290836;AYA ENGENHARIA;4120400;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;3317;-3.74735095;-38.51925908580248
25315612;MUNDICA REDES & MIMOS DICA;4789099;WASHINGTON SOARES ,4335 - SAPIRANGA / COITE ,FORTALEZA - CE;11709;-3.79398795;-38.47961813785068
12257791;FABIOLA FASHION;1412601;MARCELO SANTA FE ,353 - SIQUEIRA ,FORTALEZA - CE;4375;-3.8026463;-38.605337
801448;QUARTA ONDA CONFECCOES;1412601;SABIA ,750 - BONSUCESSO ,FORTALEZA - CE;4314;-3.7803198;-38.5808975
21438562;LIMP BRASIL;4772500;JOAO MELO ,100 - DEMOCRITO ROCHA ,FORTALEZA - CE;12300;-3.76399135;-38.55923026782888
42548779;GESTAO SERVICOS;8211300;ERICO MOTA ,1149 - AMADEU FURTADO ,FORTALEZA - CE;537;-3.74737695;-38.56037785037319
35040259;MEDICAL SAUDE;8610102;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;14467;-3.7410653;-38.4985591
42756469;FIRE COMMUNITY FITNESS;9313100;OLIMPIO PAIVA ,3970 - CARLITO PAMPLONA ,FORTALEZA - CE;9683;-3.717374;-38.5602288
7335417;AFIPLAN;9430800;MINISTRO JOSE AMERICO ,S#N - CAMBEBA ,FORTALEZA - CE;8493;-3.8112485;-38.4817761
37585329;M.A.B SERVICOS E REPRESENTACOES;7319002;CESAR CORREIA ,1297 - FLORESTA ,FORTALEZA - CE;9331;-3.7146718;-38.5742939
16555346;ASPARGUS;5611201;CORONEL ALVES TEIXEIRA ,2100 - JOAQUIM TAVORA ,FORTALEZA - CE;2448;-3.7454308;-38.5193342
6966321;FORTALPACK EMBALAGENS;4789099;PROFESSOR GOMES DE MATOS ,1831 - MONTESE ,FORTALEZA - CE;11768;-3.7613469;-38.5457902
36519786;COLEGIO 21 DE ABRIL;8513900;BEZERRA DE MENEZES ,620 - SAO GERARDO ,FORTALEZA - CE;16683;-3.7324062;-38.5504444918372
45727329;DAMAP REPRESENTACOES;4619200;EPSILON (PASSARE) ,90 - PASSARE ,FORTALEZA - CE;12880;-3.8100458;-38.528657
35144603;VIABELLUS;4781400;JOSE AVELINO ,44 - CENTRO ,FORTALEZA - CE;1759;-3.7223517;-38.5231595
29153581;NAILS;4772500;JOAO MELO (BARROSO) ,50 - BARROSO ,FORTALEZA - CE;12369;-3.8157644;-38.506474
34150704;CARNEIRO PRIME SUL;5611201;EDILSON BRASIL SOARES ,212 - PARQUE MANIBURA ,FORTALEZA - CE;2001;-3.7898801;-38.483275346445495
